""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	Parent	CBS1513	protein_ID	Entry	Entry name	Gene names	Gene names  (primary )	Gene names  (synonym )	Gene names  (ordered locus )	Gene names  (ORF )	Protein names	Status	Organism	Length	EC number	Gene ontology (biological process)	Gene ontology (molecular function)	Gene ontology (cellular component)	Function [CC]	Catalytic activity	Absorption	Cofactor	General annotation (ENZYME REGULATION)	Kinetics	Pathway	Redox potential	Temperature dependence	pH dependence	Subcellular location [CC]	Intramembrane	Transmembrane	Subunit structure [CC]	Interacts with	Tissue specificity
SPGP0F03370	8.3768640025426	-1.77602138271644	0.736614449411567	-2.41105965832626	0.0159062463642776	0.0384286595169384	S_cerevisiae	SPGP0F03370	P53156	P53156	YGI1_YEAST	YGL081W			YGL081W		Uncharacterized protein YGL081W	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	320																				
SPGP0F03430	28.5733182632307	1.2905458745103	0.460222804748452	2.80417628417107	0.00504453155594619	0.0142907774704165	S_cerevisiae	SPGP0F03430	P53152	P53152	MMS2_YEAST	MMS2 YGL087C	MMS2		YGL087C		Ubiquitin-conjugating enzyme variant MMS2 (UEV MMS2)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	137		cellular response to DNA damage stimulus [GO:0006974]; free ubiquitin chain polymerization [GO:0010994]; postreplication repair [GO:0006301]; protein K63-linked ubiquitination [GO:0070534]; protein polyubiquitination [GO:0000209]	ligase activity [GO:0016874]; ubiquitin conjugating enzyme activity [GO:0061631]; ubiquitin-protein transferase activity [GO:0004842]	cell [GO:0005623]; cytoplasm [GO:0005737]; nucleus [GO:0005634]; ubiquitin conjugating enzyme complex [GO:0031371]	FUNCTION: Has a role in the DNA error-free postreplication repair (PRR) pathway. Lacks catalytic activity by itself. The UBC13/MMS2 heterodimer catalyzes the synthesis of non-canonical poly-ubiquitin chains that are linked through 'Lys-63'.													SUBUNIT: Heterodimer with UBC13. {ECO:0000269|PubMed:11440714}.	P52490	
SPGP0F03650	44.8543993555677	1.29199647269362	0.380239281559022	3.3978511304679	0.00067917367672491	0.00238006174811436	S_cerevisiae	SPGP0F03650	P53040	P53040	TAF6_YEAST	TAF6 TAF60 YGL112C G2985	TAF6	TAF60	YGL112C	G2985	Transcription initiation factor TFIID subunit 6 (TBP-associated factor 6) (TBP-associated factor 60 kDa) (TAFII-60) (TAFII60)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	516		chromatin organization [GO:0006325]; histone acetylation [GO:0016573]; positive regulation of DNA-templated transcription, initiation [GO:2000144]; regulation of transcription by RNA polymerase II [GO:0006357]; RNA polymerase II preinitiation complex assembly [GO:0051123]; transcription by RNA polymerase II [GO:0006366]	chromatin binding [GO:0003682]; identical protein binding [GO:0042802]; molecular adaptor activity [GO:0060090]; protein heterodimerization activity [GO:0046982]; RNA polymerase II activating transcription factor binding [GO:0001102]	cytosol [GO:0005829]; nucleus [GO:0005634]; SAGA complex [GO:0000124]; SLIK (SAGA-like) complex [GO:0046695]; transcription factor TFIID complex [GO:0005669]	FUNCTION: Functions as a component of the DNA-binding general transcription factor complex TFIID and the regulatory transcription regulatory histone acetylation (HAT) complexes SAGA, SALSA and SLIK. Binding of TFIID to a promoter (with or without TATA element) is the initial step in preinitiation complex (PIC) formation. TFIID plays a key role in the regulation of gene expression by RNA polymerase II through different activities such as transcription activator interaction, core promoter recognition and selectivity, TFIIA and TFIIB interaction, chromatin modification (histone acetylation by TAF1), facilitation of DNA opening and initiation of transcription. SAGA is involved in RNA polymerase II-dependent transcriptional regulation of approximately 10% of yeast genes. At the promoters, SAGA is required for recruitment of the basal transcription machinery. It influences RNA polymerase II transcriptional activity through different activities such as TBP interaction (SPT3, SPT8 and SPT20) and promoter selectivity, interaction with transcription activators (GCN5, ADA2, ADA3 and TRA1), and chromatin modification through histone acetylation (GCN5) and deubiquitination (UBP8). SAGA acetylates nucleosomal histone H3 to some extent (to form H3K9ac, H3K14ac, H3K18ac and H3K23ac). SAGA interacts with DNA via upstream activating sequences (UASs). SALSA, an altered form of SAGA, may be involved in positive transcriptional regulation. SLIK is proposed to have partly overlapping functions with SAGA. It preferentially acetylates methylated histone H3, at least after activation at the GAL1-10 locus. {ECO:0000269|PubMed:10026213, ECO:0000269|PubMed:10788514, ECO:0000269|PubMed:11238921, ECO:0000269|PubMed:11295558, ECO:0000269|PubMed:11473260, ECO:0000269|PubMed:12052880, ECO:0000269|PubMed:12138208, ECO:0000269|PubMed:12516863, ECO:0000269|PubMed:9674426, ECO:0000269|PubMed:9695952}.										SUBCELLULAR LOCATION: Nucleus.			SUBUNIT: In TFIID, TAF6 heterodimerizes with TAF9, forming ultimately an octamer consisting of a TAF6/TAF9 heterotetramer core flanked by TAF4/TAF12 dimers on either side, similar to the histone H2A/H2B/H3/H4 octamer. The 1.2 MDa TFIID complex is composed of TATA binding protein (TBP) and the 14 TBP-associated factors. One copy of each TAF1, TAF2, TAF3, TAF7, TAF8, TAF11, TAF13, two copies of each TAF4, TAF5, TAF6, TAF9, TAF10, TAF12, and three copies of TAF14. Component of the 1.8 MDa SAGA complex, which consists of at least TRA1, CHD1, SPT7, TAF5, ADA3, SGF73, SPT20/ADA5, SPT8, TAF12, TAF6, HFI1/ADA1, UBP8, GCN5, ADA2, SPT3, SGF29, TAF10, TAF9, SGF11 and SUS1. TAF5, TAF6, TAF9, TAF19, TAF12 and ADA1 seem to be present in 2 copies. SAGA is built of 5 distinct domains with specialized functions. Domain I (containing TRA1) probably represents the activator interaction surface. Domain II (containing TAF5 and TAF6, and probably TAF9 and TAF10), domain III (containing GCN5, TAF10, SPT7, TAF5 and ADA1, and probably ADA2, ADA3 and TAF12), and domain IV (containing HFI1/ADA1 and TAF6, and probably TAF9) are believed to play primarily an architectural role. Domain III also harbors the HAT activity. Domain V (containing SPT3 and SPT20, and probably SPT8) represents the TBP-interacting module, which may be associated transiently with SAGA. Component of the SALSA complex, which consists of at least TRA1, SPT7 (C-terminal truncated form), TAF5, ADA3, SPT20, TAF12, TAF6, HFI1, GCN5, ADA2 and SPT3. Component of the SLIK complex, which consists of at least TRA1, CHD1, SPT7, TAF5, ADA3, SPT20, RTG2, TAF12, TAF6, HFI1, UBP8, GCN5, ADA2, SPT3, SGF29, TAF10 and TAF9. {ECO:0000269|PubMed:10788514, ECO:0000269|PubMed:12052880, ECO:0000269|PubMed:12186975, ECO:0000269|PubMed:12446794, ECO:0000269|PubMed:15647753, ECO:0000269|PubMed:9674426}.	Itself; P35817; Q12060; P46677; Q12030; P38129; Q05027	
SPGP0F03990	31.1216501497785	-1.6125124736692	0.354670801193343	-4.54650472563193	5.454414582363e-06	2.94073775703714e-05	S_cerevisiae	SPGP0F03990	P28777	P28777	AROC_YEAST	ARO2 YGL148W	ARO2		YGL148W		Chorismate synthase (EC 4.2.3.5) (5-enolpyruvylshikimate-3-phosphate phospholyase)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	376	4.2.3.5	aromatic amino acid family biosynthetic process [GO:0009073]; chorismate biosynthetic process [GO:0009423]	chorismate synthase activity [GO:0004107]; FMN binding [GO:0010181]; riboflavin reductase (NADPH) activity [GO:0042602]	cytoplasm [GO:0005737]; cytosol [GO:0005829]		CATALYTIC ACTIVITY: Reaction=5-O-(1-carboxyvinyl)-3-phosphoshikimate = chorismate + phosphate; Xref=Rhea:RHEA:21020, ChEBI:CHEBI:29748, ChEBI:CHEBI:43474, ChEBI:CHEBI:57701; EC=4.2.3.5;		COFACTOR: Name=FMNH2; Xref=ChEBI:CHEBI:57618; 			PATHWAY: Metabolic intermediate biosynthesis; chorismate biosynthesis; chorismate from D-erythrose 4-phosphate and phosphoenolpyruvate: step 7/7.							SUBUNIT: Homotetramer. {ECO:0000250}.		
SPGP0F04220	12.9050940038609	1.90784131197996	0.48347598289815	3.946093248611	7.94366874920615e-05	0.000337505484650179	S_eubayanus	SPGP0F04220	XP_018222069.1	A0A0L8RJK5	A0A0L8RJK5_SACEU	DI49_1801				DI49_1801	SAE2-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	347		DNA catabolic process, endonucleolytic [GO:0000737]; DNA double-strand break processing involved in repair via synthesis-dependent strand annealing [GO:0010791]; gene conversion at mating-type locus, DNA double-strand break processing [GO:0031292]; meiotic DNA double-strand break formation [GO:0042138]; meiotic DNA double-strand break processing [GO:0000706]; positive regulation of dephosphorylation [GO:0035306]; positive regulation of exonuclease activity [GO:1905779]; telomeric 3' overhang formation [GO:0031860]	double-stranded DNA binding [GO:0003690]; identical protein binding [GO:0042802]; single-stranded DNA endodeoxyribonuclease activity [GO:0000014]	Mre11 complex [GO:0030870]																
SPGP0F04280	24.2272729158367	-1.16464417210235	0.375560532432756	-3.1010824395156	0.00192814601219866	0.00608538159109557	S_eubayanus	SPGP0F04280	XP_018222063.1	A0A0L8RIU0	A0A0L8RIU0_SACEU	DI49_1795				DI49_1795	MND1-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	174		reciprocal meiotic recombination [GO:0007131]	double-stranded DNA binding [GO:0003690]	condensed nuclear chromosome [GO:0000794]																
SPGP0F04340	91.5272040727547	1.29861246894703	0.272197518993482	4.7708460890789	1.83453682310736e-06	1.08187331093396e-05	S_eubayanus	SPGP0F04340	XP_018222057.1	A0A0L8RIL3	A0A0L8RIL3_SACEU	DI49_1789				DI49_1789	Protein phosphatase PP2A regulatory subunit B	unreviewed	Saccharomyces eubayanus (Yeast)	532		homologous chromosome segregation [GO:0045143]; mitotic G2/M transition checkpoint [GO:0044818]; negative regulation of exit from mitosis [GO:0001100]; negative regulation of GTPase activity [GO:0034260]; negative regulation of induction of conjugation with cellular fusion [GO:0010515]; negative regulation of septation initiation signaling [GO:0031030]; peptidyl-serine dephosphorylation [GO:0070262]; positive regulation of autophagosome assembly [GO:2000786]; positive regulation of G2/M transition of mitotic cell cycle [GO:0010971]; positive regulation of protein dephosphorylation [GO:0035307]; positive regulation of protein localization to nucleus [GO:1900182]; positive regulation of transcription by transcription factor localization [GO:0061586]; regulation of mitotic cell cycle spindle assembly checkpoint [GO:0090266]	protein phosphatase regulator activity [GO:0019888]; protein serine/threonine phosphatase activity [GO:0004722]	cellular bud neck [GO:0005935]; cellular bud tip [GO:0005934]; fungal-type vacuole membrane [GO:0000329]; mating projection tip [GO:0043332]; mitotic spindle [GO:0072686]; nucleus [GO:0005634]; protein phosphatase type 2A complex [GO:0000159]																
SPGP0F04370	801.435742084828	1.0132247527248	0.127663914074177	7.93665743426976	2.07702679705222e-15	3.91710298603257e-14	S_eubayanus	SPGP0F04370	XP_018222054.1	A0A0L8RJJ3	A0A0L8RJJ3_SACEU	DI49_1786				DI49_1786	Histone deacetylase (EC 3.5.1.98)	unreviewed	Saccharomyces eubayanus (Yeast)	452	3.5.1.98	negative regulation of meiotic nuclear division [GO:0045835]; positive regulation of stress-activated MAPK cascade [GO:0032874]; regulation of nucleosome density [GO:0060303]; regulation of transcription by RNA polymerase II [GO:0006357]	histone deacetylase activity (H4-K16 specific) [GO:0034739]; metal ion binding [GO:0046872]; NAD-dependent histone deacetylase activity (H3-K14 specific) [GO:0032041]; NAD-independent histone deacetylase activity [GO:0045129]	cytoplasm [GO:0005737]; nuclear periphery [GO:0034399]; Rpd3L-Expanded complex [GO:0070210]; Set3 complex [GO:0034967]		CATALYTIC ACTIVITY: Reaction=H2O + N(6)-acetyl-L-lysyl-[histone] = acetate + L-lysyl-[histone]; Xref=Rhea:RHEA:58196, Rhea:RHEA-COMP:9845, Rhea:RHEA-COMP:11338, ChEBI:CHEBI:15377, ChEBI:CHEBI:29969, ChEBI:CHEBI:30089, ChEBI:CHEBI:61930; EC=3.5.1.98; Evidence={ECO:0000256|PIRNR:PIRNR037913};									SUBCELLULAR LOCATION: Nucleus {ECO:0000256|PIRNR:PIRNR037913}.					
SPGP0F04570	882.134368845496	-1.027408995933	0.145140993162768	-7.07869619426415	1.45517002112166e-12	2.07199170495921e-11	S_eubayanus	SPGP0F04570	XP_018222034.1	A0A0L8RJH9	A0A0L8RJH9_SACEU	DI49_1763				DI49_1763	Kinesin-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	821		establishment of mitotic spindle orientation [GO:0000132]; mitotic spindle assembly [GO:0090307]; mitotic spindle disassembly [GO:0051228]; negative regulation of microtubule polymerization [GO:0031115]; nuclear migration along microtubule [GO:0030473]; plus-end specific microtubule depolymerization [GO:0070462]; regulation of mitotic spindle elongation [GO:0032888]	ATP binding [GO:0005524]; ATP-dependent microtubule motor activity, plus-end-directed [GO:0008574]; microtubule binding [GO:0008017]; tubulin-dependent ATPase activity [GO:0070463]	cell [GO:0005623]; microtubule plus-end [GO:0035371]; mitotic spindle astral microtubule [GO:0061673]; nuclear microtubule [GO:0005880]																
SPGP0F04600	10.5384456947205	-1.70203969948587	0.487483648040502	-3.49148059904658	0.000480351349821718	0.00174417556923477	S_eubayanus	SPGP0F04600	XP_018222032.1	A0A0L8RII6	A0A0L8RII6_SACEU	DI49_1761				DI49_1761	NIF3-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	288				mitochondrion [GO:0005739]																
SPGP0F04810	2768.2877461915	1.11394554640028	0.217768596417678	5.11527173671884	3.13289605061011e-07	2.0738604873702e-06	S_eubayanus	SPGP0F04810	XP_018222013.1	A0A0L8RIN7	A0A0L8RIN7_SACEU	DI49_1741				DI49_1741	KAP114-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	1008		protein import into nucleus [GO:0006606]	nuclear import signal receptor activity [GO:0061608]; Ran GTPase binding [GO:0008536]	cytoplasm [GO:0005737]; nucleus [GO:0005634]											SUBCELLULAR LOCATION: Nucleus {ECO:0000256|SAAS:SAAS00704922}.					
SPGP0F04830	763.122085084479	1.00056108253127	0.22977374051133	4.35454930709079	1.33340966379875e-05	6.64619131778008e-05	S_eubayanus	SPGP0F04830	XP_018222011.1	A0A0L8RIM0	A0A0L8RIM0_SACEU	DI49_1739				DI49_1739	TAD1-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	385		tRNA wobble adenosine to inosine editing [GO:0002100]	RNA binding [GO:0003723]; tRNA-specific adenosine-37 deaminase activity [GO:0043829]																	
SPGP0F04960	2.90392887769542	-5.4808504812557	1.42522480285354	-3.84560419540981	0.000120255748558028	0.00049522431926236	
SPGP0BX00100	55.296943303035	1.07446392166258	0.417349501582985	2.57449432091615	0.0100386734550056	0.0258837559703423	
SPGP0G00110	94.3352713701021	1.79525748096285	0.284995194610178	6.29925526785965	2.99079103556296e-10	3.16223111666331e-09	
SPGP0G00190	374.929315199344	1.02994461380642	0.145885486672801	7.05995255111586	1.66559468409031e-12	2.33208492055735e-11	S_cerevisiae	SPGP0G00190	P47173	P47173	YJ9J_YEAST	YJR142W J2171			YJR142W	J2171	Uncharacterized protein YJR142W	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	342			8-oxo-dGDP phosphatase activity [GO:0044715]																	
SPGP0G00290	112.055671473693	-1.14041781711781	0.185694069367924	-6.14137985666223	8.18076894139938e-10	7.96612073629839e-09	S_cerevisiae	SPGP0G00290	P47165	P47165	XPT1_YEAST	XPT1 YJR133W J2118	XPT1		YJR133W	J2118	Xanthine phosphoribosyltransferase 1 (XPRT) (EC 2.4.2.-)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	209	2.4.2.-	GMP salvage [GO:0032263]; hypoxanthine metabolic process [GO:0046100]; IMP salvage [GO:0032264]; XMP salvage [GO:0032265]	hypoxanthine phosphoribosyltransferase activity [GO:0004422]; phosphomannomutase activity [GO:0004615]; xanthine phosphoribosyltransferase activity [GO:0000310]	cytoplasm [GO:0005737]	FUNCTION: May act as a xanthine phosphoribosyltransferase involved in the synthesis of purine nucleotides. Such activity is however unclear in vivo. {ECO:0000269|PubMed:10217799}.										SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14562095}.					
SPGP0G00410	116.05587732442	-1.06940647939638	0.178781632949768	-5.98163503572454	2.2090880801769e-09	2.04550931351851e-08	S_cerevisiae	SPGP0G00410	P47156	P47156	JHD2_YEAST	JHD2 YJR119C J2035	JHD2		YJR119C	J2035	Histone demethylase JHD2 (EC 1.14.11.-) (Jumonji/ARID domain-containing protein 2)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	728	1.14.11.-	antisense RNA transcript catabolic process [GO:0071041]; chromatin remodeling [GO:0006338]; chromatin silencing at rDNA [GO:0000183]; histone demethylation [GO:0016577]; histone H3-K4 demethylation [GO:0034720]; negative regulation of ncRNA transcription associated with protein coding gene TSS/TES [GO:1904388]; negative regulation of transcription by RNA polymerase II [GO:0000122]; positive regulation of transcription by RNA polymerase II [GO:0045944]; regulation of chromatin organization [GO:1902275]; regulation of chromosome condensation [GO:0060623]	dioxygenase activity [GO:0051213]; histone demethylase activity [GO:0032452]; histone demethylase activity (H3-K4 specific) [GO:0032453]; histone demethylase activity (H3-monomethyl-K4 specific) [GO:0034649]; histone demethylase activity (H3-trimethyl-K4 specific) [GO:0034647]; metal ion binding [GO:0046872]	cytoplasm [GO:0005737]; histone methyltransferase complex [GO:0035097]; nucleus [GO:0005634]	FUNCTION: Histone demethylase that demethylates 'Lys-4' of histone H3, thereby playing a central role in histone code. Demethylates trimethylated H3 'Lys-4'. {ECO:0000269|PubMed:17310255}.			COFACTOR: Name=Fe(2+); Xref=ChEBI:CHEBI:29033; Evidence={ECO:0000250};  Note=Binds 1 Fe(2+) ion per subunit. {ECO:0000250};							SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00537}.					
SPGP0G00420	34.7745232901757	-1.03322725012373	0.281070855413666	-3.67603837332433	0.00023688390654607	0.00091899419831748	S_cerevisiae	SPGP0G00420	P47155	P47155	ILM1_YEAST	ILM1 YJR118C J2033	ILM1		YJR118C	J2033	Protein ILM1 (Increased loss of mitochondrial DNA protein 1)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	203		mitochondrial genome maintenance [GO:0000002]		endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]											SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:14562095}; Multi-pass membrane protein {ECO:0000269|PubMed:14562095}.		"TRANSMEM 4..24;  /note=""Helical"";  /evidence=""ECO:0000255""; TRANSMEM 59..79;  /note=""Helical"";  /evidence=""ECO:0000255""; TRANSMEM 93..113;  /note=""Helical"";  /evidence=""ECO:0000255""; TRANSMEM 115..135;  /note=""Helical"";  /evidence=""ECO:0000255"""		Q04201	
SPGP0G00460	2.77913985584588	-3.94384519869048	1.36711053331659	-2.88480346144562	0.00391658086818446	0.0114209920488774	S_cerevisiae	SPGP0G00460	P47150	P47150	RT07_YEAST	RSM7 YJR113C J2020	RSM7		YJR113C	J2020	37S ribosomal protein S7, mitochondrial (Mitochondrial small ribosomal subunit protein uS7m)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	247		mitochondrial translation [GO:0032543]; ribosomal small subunit assembly [GO:0000028]; translation [GO:0006412]	mRNA binding [GO:0003729]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]	mitochondrial small ribosomal subunit [GO:0005763]; mitochondrion [GO:0005739]; ribosome [GO:0005840]	FUNCTION: Component of the mitochondrial ribosome (mitoribosome), a dedicated translation machinery responsible for the synthesis of mitochondrial genome-encoded proteins, including at least some of the essential transmembrane subunits of the mitochondrial respiratory chain. The mitoribosomes are attached to the mitochondrial inner membrane and translation products are cotranslationally integrated into the membrane. {ECO:0000305|PubMed:25609543, ECO:0000305|PubMed:28154081}.										SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:11278769, ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:14576278}. Note=Mitoribosomes are tethered to the mitochondrial inner membrane and spatially aligned with the membrane insertion machinery through two distinct membrane contact sites, formed by the 21S rRNA expansion segment 96-ES1 and the inner membrane protein MBA1. {ECO:0000269|PubMed:25609543}.			SUBUNIT: Component of the mitochondrial small ribosomal subunit (mt-SSU). Mature yeast 74S mitochondrial ribosomes consist of a small (37S) and a large (54S) subunit. The 37S small subunit contains a 15S ribosomal RNA (15S mt-rRNA) and 34 different proteins. The 54S large subunit contains a 21S rRNA (21S mt-rRNA) and 46 different proteins. {ECO:0000269|PubMed:11278769, ECO:0000269|PubMed:12392552, ECO:0000269|PubMed:28154081}.		
SPGP0G00510	2223.65310066835	2.39620248885166	0.199875186535454	11.9884940716572	4.08259814893046e-33	2.71419348879614e-31	S_cerevisiae	SPGP0G00510	P03965	P03965	CARB_YEAST	CPA2 YJR109C J2002	CPA2		YJR109C	J2002	Carbamoyl-phosphate synthase arginine-specific large chain (EC 6.3.5.5) (Arginine-specific carbamoyl-phosphate synthetase, ammonia chain)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1118	6.3.5.5	'de novo' pyrimidine nucleobase biosynthetic process [GO:0006207]; arginine biosynthetic process [GO:0006526]; citrulline biosynthetic process [GO:0019240]; nitrogen compound metabolic process [GO:0006807]; UTP biosynthetic process [GO:0006228]	aspartate carbamoyltransferase activity [GO:0004070]; ATP binding [GO:0005524]; carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity [GO:0004088]; dihydroorotase activity [GO:0004151]; metal ion binding [GO:0046872]	carbamoyl-phosphate synthase complex [GO:0005951]; cytoplasm [GO:0005737]; cytosol [GO:0005829]		CATALYTIC ACTIVITY: Reaction=2 ATP + H2O + hydrogencarbonate + L-glutamine = 2 ADP + carbamoyl phosphate + 2 H(+) + L-glutamate + phosphate; Xref=Rhea:RHEA:18633, ChEBI:CHEBI:15377, ChEBI:CHEBI:15378, ChEBI:CHEBI:17544, ChEBI:CHEBI:29985, ChEBI:CHEBI:30616, ChEBI:CHEBI:43474, ChEBI:CHEBI:58228, ChEBI:CHEBI:58359, ChEBI:CHEBI:456216; EC=6.3.5.5;		COFACTOR: Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000250};  Note=Binds 3 Mn(2+) ions per subunit. {ECO:0000250};			PATHWAY: Amino-acid biosynthesis; L-arginine biosynthesis; carbamoyl phosphate from bicarbonate: step 1/1.				SUBCELLULAR LOCATION: Cytoplasm.			SUBUNIT: Composed of two chains; the small (or glutamine) chain promotes the hydrolysis of glutamine to ammonia, which is used by the large (or ammonia) chain to synthesize carbamoyl phosphate.		
SPGP0G00530	227.809480746933	1.8204195095406	0.277933667338717	6.54983445140548	5.76009012290889e-11	6.66195154265344e-10	
SPGP0G00650	48.8326278714279	-1.7646451818791	0.32059078431866	-5.5043540494448	3.70524267550676e-08	2.82044049129802e-07	S_cerevisiae	SPGP0G00650	P47137	P47137	YJ66_YEAST	YJR096W J1926			YJR096W	J1926	Uncharacterized oxidoreductase YJR096W (EC 1.-.-.-)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	282	1.-.-.-	arabinose catabolic process [GO:0019568]; cellular response to oxidative stress [GO:0034599]; D-xylose catabolic process [GO:0042843]	alcohol dehydrogenase (NADP+) activity [GO:0008106]; alditol:NADP+ 1-oxidoreductase activity [GO:0004032]; aldo-keto reductase (NADP) activity [GO:0004033]; oxidoreductase activity [GO:0016491]	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]															P33203; P39940	
SPGP0G00670	84.0134036159929	-3.53124478266713	0.607698187640579	-5.81085291101061	6.21553567999320e-09	5.41354997349831e-08	S_cerevisiae	SPGP0G00670	P0CX26	P0CX26	RL43B_YEAST	RPL43B YJR094W-A YJR094BW	RPL43B		YJR094W-A	YJR094BW	60S ribosomal protein L43-B (L37a) (Large ribosomal subunit protein eL43-B) (YL35)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	92		cytoplasmic translation [GO:0002181]	metal ion binding [GO:0046872]; structural constituent of ribosome [GO:0003735]	cytosolic large ribosomal subunit [GO:0022625]	FUNCTION: Component of the ribosome, a large ribonucleoprotein complex responsible for the synthesis of proteins in the cell. The small ribosomal subunit (SSU) binds messenger RNAs (mRNAs) and translates the encoded message by selecting cognate aminoacyl-transfer RNA (tRNA) molecules. The large subunit (LSU) contains the ribosomal catalytic site termed the peptidyl transferase center (PTC), which catalyzes the formation of peptide bonds, thereby polymerizing the amino acids delivered by tRNAs into a polypeptide chain. The nascent polypeptides leave the ribosome through a tunnel in the LSU and interact with protein factors that function in enzymatic processing, targeting, and the membrane insertion of nascent chains at the exit of the ribosomal tunnel. {ECO:0000305|PubMed:22096102}.										SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:22096102}.			SUBUNIT: Component of the large ribosomal subunit (LSU). Mature yeast ribosomes consist of a small (40S) and a large (60S) subunit. The 40S small subunit contains 1 molecule of ribosomal RNA (18S rRNA) and 33 different proteins (encoded by 57 genes). The large 60S subunit contains 3 rRNA molecules (25S, 5.8S and 5S rRNA) and 46 different proteins (encoded by 81 genes) (PubMed:9559554, PubMed:22096102). {ECO:0000269|PubMed:22096102, ECO:0000305|PubMed:9559554}.		
SPGP0G00680	16.1905342958184	1.88012188950427	0.464951534329121	4.04369434379241	5.26155040342231e-05	0.000230873633798792	S_cerevisiae	SPGP0G00680	P21190	P21190	IME1_YEAST	IME1 YJR094C J1916	IME1		YJR094C	J1916	Meiosis-inducing protein 1	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	360		meiotic cell cycle [GO:0051321]; positive regulation of transcription by RNA polymerase II [GO:0045944]; pseudohyphal growth [GO:0007124]; regulation of meiotic nuclear division [GO:0040020]; regulation of transcription by RNA polymerase II [GO:0006357]; sporulation resulting in formation of a cellular spore [GO:0030435]	transcription factor binding [GO:0008134]	nucleus [GO:0005634]	FUNCTION: Transcription factor required for sporulation and for early sporulation-specific genes expression. Positive regulator of SME1/IME2 expression. Directly activates expression of SLZ1 during meiosis. {ECO:0000269|PubMed:24269006}.										SUBCELLULAR LOCATION: Nucleus.			SUBUNIT: Interacts with UME6.		
