""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	Parent	CBS1513	protein_ID	Entry	Entry name	Gene names	Gene names  (primary )	Gene names  (synonym )	Gene names  (ordered locus )	Gene names  (ORF )	Protein names	Status	Organism	Length	EC number	Gene ontology (biological process)	Gene ontology (molecular function)	Gene ontology (cellular component)	Function [CC]	Catalytic activity	Absorption	Cofactor	General annotation (ENZYME REGULATION)	Kinetics	Pathway	Redox potential	Temperature dependence	pH dependence	Subcellular location [CC]	Intramembrane	Transmembrane	Subunit structure [CC]	Interacts with	Tissue specificity
SPGP0G02350	295.400027686854	-1.52708806944034	0.202887145943062	-7.52678570316573	5.20046156254041e-14	6.89490176462496e-13	S_cerevisiae	SPGP0G02350	P42951	P42951	LSB6_YEAST	LSB6 YJL100W J0834	LSB6		YJL100W	J0834	Phosphatidylinositol 4-kinase LSB6 (PI4-kinase) (PtdIns-4-kinase) (EC 2.7.1.67) (LAS seventeen-binding protein 6) (LAS17-binding protein 6)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	607	2.7.1.67	endosome organization [GO:0007032]; Golgi organization [GO:0007030]; phosphatidylinositol phosphorylation [GO:0046854]	1-phosphatidylinositol 4-kinase activity [GO:0004430]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]	cytoplasm [GO:0005737]; endosome [GO:0005768]; fungal-type vacuole membrane [GO:0000329]; plasma membrane [GO:0005886]; trans-Golgi network [GO:0005802]	FUNCTION: May play a role in endocytic and/or exocytic pathways. {ECO:0000269|PubMed:12523934}.	CATALYTIC ACTIVITY: Reaction=a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol) + ATP = 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol 4-phosphate) + ADP + H(+); Xref=Rhea:RHEA:19877, ChEBI:CHEBI:15378, ChEBI:CHEBI:30616, ChEBI:CHEBI:57880, ChEBI:CHEBI:58178, ChEBI:CHEBI:456216; EC=2.7.1.67; Evidence={ECO:0000269|PubMed:12361950, ECO:0000269|PubMed:12523934};		COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000269|PubMed:12361950}; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000269|PubMed:12361950}; 							SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:12361950}; Peripheral membrane protein {ECO:0000269|PubMed:12361950}. Vacuole membrane {ECO:0000269|PubMed:12361950, ECO:0000269|PubMed:12523934}; Peripheral membrane protein {ECO:0000269|PubMed:12361950, ECO:0000269|PubMed:12523934}. Note=Located at both the plasma and vacuolar membrane. {ECO:0000269|PubMed:12361950, ECO:0000269|PubMed:12523934}.			SUBUNIT: Interacts with LAS17. {ECO:0000269|PubMed:12523934}.		
SPGP0G02380	1287.97658095095	-1.03448917456044	0.0972265108436622	-10.6399907348715	1.94148647618869e-26	8.88182006260382e-25	S_cerevisiae	SPGP0G02380	P42950	P42950	GSM1_YEAST	GSM1 YJL103C J0824	GSM1		YJL103C	J0824	Glucose starvation modulator protein 1	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	618		regulation of transcription by RNA polymerase II [GO:0006357]; sporulation resulting in formation of a cellular spore [GO:0030435]	DNA-binding transcription factor activity [GO:0003700]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; sequence-specific DNA binding [GO:0043565]; zinc ion binding [GO:0008270]	nucleus [GO:0005634]	FUNCTION: Transcription factor which regulates nonfermentable carbon utilization (By similarity). Binds specifically to 5'-CGGN(8)CGG-3' and 5'-CGGN(9)CGG-3' sequences in the promoter region. {ECO:0000250}.										SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.					
SPGP0G02420	30.0895587317386	1.65439812416618	0.367052990507633	4.50724600248634	6.56744754394462e-06	3.02843227313335e-05	S_cerevisiae	SPGP0G02420	P42947	P42947	YJK7_YEAST	YJL107C J0813			YJL107C	J0813	Uncharacterized UPF0442 protein YJL107C	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	387																				
SPGP0G02440	208.138627402072	-1.15896178267065	0.256349566543047	-4.52102103506398	6.15420718346799e-06	2.8549713143789e-05	S_cerevisiae	SPGP0G02440	P42944	P42944	GZF3_YEAST	GZF3 YJL110C J0806	GZF3		YJL110C	J0806	Protein GZF3	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	551		maintenance of protein location in nucleus [GO:0051457]; negative regulation of transcription by RNA polymerase II [GO:0000122]; nitrogen catabolite repression of transcription [GO:0090295]	DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; sequence-specific DNA binding [GO:0043565]; zinc ion binding [GO:0008270]	nucleus [GO:0005634]											SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.					
SPGP0G02470	1425.4511050861	-1.19815104960065	0.122135297987669	-9.81003091933027	1.01937321204812e-22	3.40073207672805e-21	S_cerevisiae	SPGP0G02470	P32447	P32447	ASF1_YEAST	ASF1 CIA1 YJL115W J0755	ASF1	CIA1	YJL115W	J0755	Histone chaperone ASF1 (Anti-silencing function protein 1) (yASF1)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	279		chromatin silencing at silent mating-type cassette [GO:0030466]; chromatin silencing at telomere [GO:0006348]; DNA replication-dependent nucleosome assembly [GO:0006335]; DNA replication-independent nucleosome assembly [GO:0006336]; histone acetylation [GO:0016573]; histone exchange [GO:0043486]; histone H2B ubiquitination [GO:0033523]; nucleosome disassembly [GO:0006337]; positive regulation of histone acetylation [GO:0035066]; positive regulation of transcription elongation from RNA polymerase II promoter [GO:0032968]; regulation of gene expression [GO:0010468]; regulation of protein phosphorylation [GO:0001932]; regulation of transcription from RNA polymerase II promoter in response to stress [GO:0043618]	histone binding [GO:0042393]	chromosome, telomeric region [GO:0000781]; cytosol [GO:0005829]; nucleus [GO:0005634]	FUNCTION: Histone chaperone that facilitates histone deposition and histone exchange and removal during nucleosome assembly and disassembly. Facilitates histone deposition through both replication-dependent and replication-independent chromatin assembly pathways. Cooperates with chromatin assembly factor 1 (CAF-1) to promote replication-dependent chromatin assembly and with the HIR complex to promote replication-independent chromatin assembly, which may occur during transcription and DNA repair. May be required for the maintenance of a subset of replication elongation factors, including DNA polymerase epsilon, the RFC complex and PCNA, at stalled replication forks. Also required for acetylation of histone H3 on 'Lys-9' and 'Lys-56'. {ECO:0000269|PubMed:10591219, ECO:0000269|PubMed:11172707, ECO:0000269|PubMed:11331602, ECO:0000269|PubMed:11404324, ECO:0000269|PubMed:11412995, ECO:0000269|PubMed:11731479, ECO:0000269|PubMed:11731480, ECO:0000269|PubMed:11756556, ECO:0000269|PubMed:11856374, ECO:0000269|PubMed:12093919, ECO:0000269|PubMed:14585955, ECO:0000269|PubMed:14680630, ECO:0000269|PubMed:15071494, ECO:0000269|PubMed:15175160, ECO:0000269|PubMed:15452122, ECO:0000269|PubMed:15542829, ECO:0000269|PubMed:15542840, ECO:0000269|PubMed:15632066, ECO:0000269|PubMed:15766286, ECO:0000269|PubMed:15821127, ECO:0000269|PubMed:15840725, ECO:0000269|PubMed:15891116, ECO:0000269|PubMed:15901673, ECO:0000269|PubMed:16020781, ECO:0000269|PubMed:16039596, ECO:0000269|PubMed:16141196, ECO:0000269|PubMed:16143623, ECO:0000269|PubMed:16303565, ECO:0000269|PubMed:16407267, ECO:0000269|PubMed:16501045, ECO:0000269|PubMed:16582440, ECO:0000269|PubMed:16627621, ECO:0000269|PubMed:16678113, ECO:0000269|PubMed:16815704, ECO:0000269|PubMed:16936140, ECO:0000269|PubMed:17046836, ECO:0000269|PubMed:17107956, ECO:0000269|PubMed:17320445, ECO:0000269|PubMed:9290207}.										SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:11404324, ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:16020781}.			SUBUNIT: Interacts with histone H3/H4 heterodimers via both histone H3 and histone H4. Interacts with RAD53 and this may impair interaction with histones and chromatin assembly. Interaction with RAD53 is reduced upon activation of DNA damage or replication checkpoints and loss of RAD53 may in turn facilitate interaction with histones and chromatin assembly. Interacts with the CAC2 subunit of chromatin assembly factor 1 (CAF-1). Interacts with the HIR1, HIR2, HIR3 and HPC2 subunits of the HIR complex. Interacts with the RFC1, RFC2, RFC3, RFC4 and RFC5 subunits of the replication factor C (RF-C/RFC) complex. The RF-C complex may recruit this protein to DNA. Interacts with the SAS2, SAS4 and SAS5 subunits of the SAS/SAS-I complex. Interacts with the BDF1, BDF2, SPT15, TAF1 and TAF7 subunits of the TFIID complex. Interacts with RTT109. {ECO:0000269|PubMed:11172707, ECO:0000269|PubMed:11331602, ECO:0000269|PubMed:11404324, ECO:0000269|PubMed:11412995, ECO:0000269|PubMed:11731479, ECO:0000269|PubMed:11731480, ECO:0000269|PubMed:11756556, ECO:0000269|PubMed:11856374, ECO:0000269|PubMed:12093919, ECO:0000269|PubMed:12626510, ECO:0000269|PubMed:12851493, ECO:0000269|PubMed:12917350, ECO:0000269|PubMed:14680630, ECO:0000269|PubMed:15840725, ECO:0000269|PubMed:15901673, ECO:0000269|PubMed:16020781, ECO:0000269|PubMed:16303565, ECO:0000269|PubMed:16582440, ECO:0000269|PubMed:17081973, ECO:0000269|PubMed:17320445}.	P02309; P61830; P32479; P22216; P40161; P40963; Q04003	
SPGP0G02620	396.734404479435	1.23250305102912	0.163879972502549	7.52076676733604	5.44559187040624e-14	7.18895921063201e-13	S_cerevisiae	SPGP0G02620	P47015	P47015	AIM23_YEAST	AIM23 YJL131C J0682	AIM23		YJL131C	J0682	Altered inheritance of mitochondria protein 23, mitochondrial	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	356		mitochondrial translational initiation [GO:0070124]	mitochondrial ribosome binding [GO:0097177]; translation initiation factor activity [GO:0003743]	mitochondrion [GO:0005739]											SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:16823961}.					
SPGP0G02690	211.739928992783	-1.53193377533948	0.14229594444523	-10.7658287895136	4.99104353454823e-27	2.34123011689138e-25	S_cerevisiae	SPGP0G02690	P10081	P10081	IF4A_YEAST	TIF1 TIF41A YKR059W; TIF2 TIF41B YJL138C J0660	TIF1; TIF2	TIF41A; TIF41B	YKR059W; YJL138C	; J0660	ATP-dependent RNA helicase eIF4A (EC 3.6.4.13) (Eukaryotic initiation factor 4A) (eIF-4A) (Stimulator factor I 37 kDa component) (Translation initiation factor 1/2) (p37)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	395	3.6.4.13	cytoplasmic translational initiation [GO:0002183]; translational initiation [GO:0006413]	ATP binding [GO:0005524]; RNA binding [GO:0003723]; RNA-dependent ATPase activity [GO:0008186]; RNA helicase activity [GO:0003724]; translation initiation factor activity [GO:0003743]	cytoplasm [GO:0005737]; cytoplasmic stress granule [GO:0010494]; eukaryotic translation initiation factor 4F complex [GO:0016281]; plasma membrane [GO:0005886]	FUNCTION: ATP-dependent RNA helicase which is a subunit of the eIF4F complex involved in cap recognition and is required for mRNA binding to ribosome. In the current model of translation initiation, eIF4A unwinds RNA secondary structures in the 5'-UTR of mRNAs which is necessary to allow efficient binding of the small ribosomal subunit, and subsequent scanning for the initiator codon. {ECO:0000269|PubMed:10409745, ECO:0000269|PubMed:10480875, ECO:0000269|PubMed:12535527, ECO:0000269|PubMed:1502180, ECO:0000269|PubMed:2169890, ECO:0000269|PubMed:2668952}.	CATALYTIC ACTIVITY: Reaction=ATP + H2O = ADP + H(+) + phosphate; Xref=Rhea:RHEA:13065, ChEBI:CHEBI:15377, ChEBI:CHEBI:15378, ChEBI:CHEBI:30616, ChEBI:CHEBI:43474, ChEBI:CHEBI:456216; EC=3.6.4.13; Evidence={ECO:0000269|PubMed:12535527, ECO:0000269|PubMed:1502180};				BIOPHYSICOCHEMICAL PROPERTIES:  Kinetic parameters: KM=470 uM for ATP {ECO:0000269|PubMed:12535527, ECO:0000269|PubMed:1502180}; Vmax=2.6 pmol/sec/ug enzyme for ATP {ECO:0000269|PubMed:12535527, ECO:0000269|PubMed:1502180}; 				BIOPHYSICOCHEMICAL PROPERTIES:  pH dependence: Optimum pH is 6.0. {ECO:0000269|PubMed:12535527, ECO:0000269|PubMed:1502180};	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14562095}.			SUBUNIT: Component of the eIF4F complex, which composition varies with external and internal environmental conditions. It is composed of at least eIF4A (TIF1/TIF2), eIF4E (TIF45) and eIF4G (TIF4631 or TIF4632) (By similarity). Interacts with eIF4G1/TIF4631 and eIF4G2/TIF4632. {ECO:0000250, ECO:0000269|PubMed:10409745, ECO:0000269|PubMed:10480875}.	P39935	
SPGP0G02700	863.994290318949	2.89870421205206	0.162381013720772	17.8512508675222	2.82634420263372e-71	1.74121645176922e-68	S_cerevisiae	SPGP0G02700	P26725	P26725	YUR1_YEAST	YUR1 YJL139C J0657	YUR1		YJL139C	J0657	Probable mannosyltransferase YUR1 (EC 2.4.1.-)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	428	2.4.1.-	cell wall mannoprotein biosynthetic process [GO:0000032]; mannosylation [GO:0097502]; protein N-linked glycosylation [GO:0006487]; protein O-linked glycosylation [GO:0006493]	alpha-1,2-mannosyltransferase activity [GO:0000026]; mannosyltransferase activity [GO:0000030]	endoplasmic reticulum [GO:0005783]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]	FUNCTION: Possible glycosyltransferase involved in N-linked glycosylation. Transfers an alpha-D-mannosyl residue from GDP-mannose into lipid-linked oligosaccharide, forming an alpha-(1->2)-D-mannosyl-D-mannose linkage.						PATHWAY: Protein modification; protein glycosylation.				SUBCELLULAR LOCATION: Golgi apparatus membrane; Single-pass type II membrane protein.		"TRANSMEM 4..24;  /note=""Helical; Signal-anchor for type II membrane protein"""			
SPGP0G02840	1285.66121538319	2.28732546689502	0.254692369893402	8.98073808749103	2.68956383563456e-19	6.48936276895533e-18	S_cerevisiae	SPGP0G02840	P47002	P47002	SSY5_YEAST	SSY5 APF8 YJL156C J0570	SSY5	APF8	YJL156C	J0570	SPS-sensor serine protease component SSY5 (Endoprotease SSY5)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	699		protein autoprocessing [GO:0016540]; protein processing [GO:0016485]; response to amino acid [GO:0043200]	serine-type endopeptidase activity [GO:0004252]	extrinsic component of plasma membrane [GO:0019897]	FUNCTION: Protease component of the SPS-sensor system, which regulates the expression of several amino acid-metabolizing enzymes and amino acid- and peptide-permeases in response to extracellular amino acid levels by controlling the activity of two transcription factors, STP1 and STP2. Catalyzes the activation of these transcription factors, which are synthesized as latent cytoplasmic precursors, by proteolytic removal of an N-terminal inhibitory domain containing cytoplasmic retention motifs. SSY5 binds as an inactive protease complex to STP1. In response to extracellular amino acids and dependent on the other SPS-sensor components, the inhibitory propeptide is induced to dissociate, and thereby enables the catalytic domain to process STP1. {ECO:0000269|PubMed:11154269, ECO:0000269|PubMed:11489133, ECO:0000269|PubMed:12502738, ECO:0000269|PubMed:15947203, ECO:0000269|PubMed:16524914, ECO:0000269|PubMed:16778074}.										SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:11154269}; Peripheral membrane protein {ECO:0000269|PubMed:11154269}; Cytoplasmic side {ECO:0000269|PubMed:11154269}.			SUBUNIT: Component of the plasma membrane SPS (SSY1-PTR3-SSY5) amino acid sensor complex.		
SPGP0G02880	18.4342029508132	-1.78185171044474	0.411706779880857	-4.32796300065884	1.50494742628589e-05	6.52308591290239e-05	S_cerevisiae	SPGP0G02880	P46999	P46999	PIR5_YEAST	PIR5 YJL160C J0555	PIR5		YJL160C	J0555	Cell wall protein PIR5 (Protein with internal repeats 5)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	287		fungal-type cell wall organization [GO:0031505]	structural constituent of cell wall [GO:0005199]	extracellular region [GO:0005576]; fungal-type cell wall [GO:0009277]; fungal-type vacuole [GO:0000324]	FUNCTION: Component of the outer cell wall layer (By similarity). May be involved in meiosis and sporulation. {ECO:0000250, ECO:0000269|PubMed:12586695}.										SUBCELLULAR LOCATION: Secreted, cell wall {ECO:0000250}. Note=Covalently attached to the cell wall. {ECO:0000250}.					
SPGP0G03030	445.195613070439	1.10576385118519	0.156731287486591	7.05515707117377	1.72405863676221e-12	1.95965877765308e-11	S_cerevisiae	SPGP0G03030	P46990	P46990	RL17B_YEAST	RPL17B RPL20B YJL177W J0493	RPL17B	RPL20B	YJL177W	J0493	60S ribosomal protein L17-B (L20) (Large ribosomal subunit protein uL22-B) (YL17)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	184		cleavage in ITS2 between 5.8S rRNA and LSU-rRNA of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000448]; cytoplasmic translation [GO:0002181]	structural constituent of ribosome [GO:0003735]	cytosolic large ribosomal subunit [GO:0022625]; preribosome, large subunit precursor [GO:0030687]	FUNCTION: Component of the ribosome, a large ribonucleoprotein complex responsible for the synthesis of proteins in the cell. The small ribosomal subunit (SSU) binds messenger RNAs (mRNAs) and translates the encoded message by selecting cognate aminoacyl-transfer RNA (tRNA) molecules. The large subunit (LSU) contains the ribosomal catalytic site termed the peptidyl transferase center (PTC), which catalyzes the formation of peptide bonds, thereby polymerizing the amino acids delivered by tRNAs into a polypeptide chain. The nascent polypeptides leave the ribosome through a tunnel in the LSU and interact with protein factors that function in enzymatic processing, targeting, and the membrane insertion of nascent chains at the exit of the ribosomal tunnel. {ECO:0000305|PubMed:22096102}.										SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:22096102}.			SUBUNIT: Component of the large ribosomal subunit (LSU). Mature yeast ribosomes consist of a small (40S) and a large (60S) subunit. The 40S small subunit contains 1 molecule of ribosomal RNA (18S rRNA) and 33 different proteins (encoded by 57 genes). The large 60S subunit contains 3 rRNA molecules (25S, 5.8S and 5S rRNA) and 46 different proteins (encoded by 81 genes). uL22 is associated with the polypeptide exit tunnel (PubMed:9559554, PubMed:22096102). {ECO:0000269|PubMed:22096102, ECO:0000305|PubMed:9559554}.		
SPGP0G03040	56.3500917836639	2.27541604572414	0.302096607071983	7.53208077302888	4.99380490849084e-14	6.6495318673435e-13	S_cerevisiae	SPGP0G03040	P46989	P46989	ATG27_YEAST	ATG27 ETF1 YJL178C J0490	ATG27	ETF1	YJL178C	J0490	Autophagy-related protein 27 (Enhancer of VPS34 missorting protein 1)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	271		autophagosome assembly [GO:0000045]; autophagy of peroxisome [GO:0030242]; cytoplasm to vacuole transport by the Cvt pathway [GO:0032258]; macroautophagy [GO:0016236]; protein localization to phagophore assembly site [GO:0034497]; vesicle organization [GO:0016050]	phosphatidylinositol-3-phosphate binding [GO:0032266]	cytoplasmic vesicle membrane [GO:0030659]; fungal-type vacuole [GO:0000324]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]; membrane [GO:0016020]; mitochondrial membrane [GO:0031966]; mitochondrion [GO:0005739]; phagophore assembly site [GO:0000407]; phagophore assembly site membrane [GO:0034045]; trans-Golgi network [GO:0005802]; vacuolar membrane [GO:0005774]	FUNCTION: Effector of VPS34 phosphatidylinositol 3-phosphate kinase signaling. Regulates the cytoplasm to vacuole transport (Cvt) vesicle formation. Plays a role in ATG protein retrieval from the pre-autophagosomal structure (PAS) and is especially required for autophagy-dependent cycling of ATG9. {ECO:0000269|PubMed:12186856, ECO:0000269|PubMed:17135291, ECO:0000269|PubMed:17426440, ECO:0000269|PubMed:22826123}.										SUBCELLULAR LOCATION: Cytoplasmic vesicle membrane; Single-pass type I membrane protein. Golgi apparatus membrane; Single-pass type I membrane protein. Mitochondrion membrane; Single-pass membrane protein. Preautophagosomal structure membrane; Single-pass type I membrane protein. Note=Cycles among the pre-autophagosomal structure (PAS), mitochondria and Golgi.		"TRANSMEM 200..220;  /note=""Helical"";  /evidence=""ECO:0000255"""	SUBUNIT: Forms a complex with ATG9 and ATG23. {ECO:0000269|PubMed:17426440}.		
SPGP0G03080	379.384032069782	-1.53589979357831	0.281339348557459	-5.45924273107723	4.78169663840852e-08	3.09380526485553e-07	S_cerevisiae	SPGP0G03080	P46985	P46985	MNN11_YEAST	MNN11 YJL183W J0425	MNN11		YJL183W	J0425	Probable alpha-1,6-mannosyltransferase MNN11 (EC 2.4.1.-) (Mannan polymerase II complex MNN11 subunit) (M-Pol II subunit MNN11)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	422	2.4.1.-	cell wall mannoprotein biosynthetic process [GO:0000032]; protein glycosylation [GO:0006486]; protein N-linked glycosylation [GO:0006487]	alpha-1,6-mannosyltransferase activity [GO:0000009]	alpha-1,6-mannosyltransferase complex [GO:0000136]; endoplasmic reticulum [GO:0005783]; Golgi membrane [GO:0000139]	FUNCTION: Required for synthesis of full-length mannan chains. {ECO:0000269|PubMed:10037752}.; FUNCTION: The M-Pol II complex possesses alpha-1,6-mannosyltransferase activity and is probably involved in the elongation of the mannan backbone of N-linked glycans on cell wall and periplasmic proteins. {ECO:0000269|PubMed:10037752}.										SUBCELLULAR LOCATION: Golgi apparatus, cis-Golgi network membrane {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:9430634}; Single-pass type II membrane protein {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:9430634}.		"TRANSMEM 32..52;  /note=""Helical; Signal-anchor for type II membrane protein"";  /evidence=""ECO:0000255"""	SUBUNIT: Component of the M-Pol II complex composed of ANP1, MNN9, MNN10, MNN11 and HOC1. {ECO:0000269|PubMed:10037752, ECO:0000269|PubMed:9430634}.	P32629; P47124; P50108	
SPGP0G03140	70.485396637928	1.70482115850149	0.245910682058859	6.93268443740656	4.12928644907446e-12	4.52117726017738e-11	S_cerevisiae	SPGP0G03140	P0C0W1	P0C0W1	RS22A_YEAST	RPS22A RPS24 RPS24A YJL190C J0355	RPS22A	RPS24 RPS24A	YJL190C	J0355	40S ribosomal protein S22-A (RP50) (S24) (Small ribosomal subunit protein uS8-A) (YP58) (YS22)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	130		cytoplasmic translation [GO:0002181]	structural constituent of ribosome [GO:0003735]	cytosolic small ribosomal subunit [GO:0022627]	FUNCTION: Component of the ribosome, a large ribonucleoprotein complex responsible for the synthesis of proteins in the cell. The small ribosomal subunit (SSU) binds messenger RNAs (mRNAs) and translates the encoded message by selecting cognate aminoacyl-transfer RNA (tRNA) molecules. The large subunit (LSU) contains the ribosomal catalytic site termed the peptidyl transferase center (PTC), which catalyzes the formation of peptide bonds, thereby polymerizing the amino acids delivered by tRNAs into a polypeptide chain. The nascent polypeptides leave the ribosome through a tunnel in the LSU and interact with protein factors that function in enzymatic processing, targeting, and the membrane insertion of nascent chains at the exit of the ribosomal tunnel. {ECO:0000305|PubMed:22096102}.										SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:22096102}.			SUBUNIT: Component of the small ribosomal subunit (SSU). Mature yeast ribosomes consist of a small (40S) and a large (60S) subunit. The 40S small subunit contains 1 molecule of ribosomal RNA (18S rRNA) and 33 different proteins (encoded by 57 genes). The large 60S subunit contains 3 rRNA molecules (25S, 5.8S and 5S rRNA) and 46 different proteins (encoded by 81 genes) (PubMed:9559554, PubMed:22096102). {ECO:0000269|PubMed:22096102, ECO:0000305|PubMed:9559554}.		
SPGP0G03190	30.6458663952684	3.5215315145176	1.26221184153746	2.78996868721192	0.0052713139383215	0.0137546171248503	S_cerevisiae	SPGP0G03190	P39540	P39540	ELO1_YEAST	ELO1 YJL196C J0343	ELO1		YJL196C	J0343	Elongation of fatty acids protein 1 (EC 2.3.1.199) (3-keto acyl-CoA synthase ELO1) (Very-long-chain 3-oxoacyl-CoA synthase 1)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	310	2.3.1.199	fatty acid elongation, monounsaturated fatty acid [GO:0034625]; fatty acid elongation, polyunsaturated fatty acid [GO:0034626]; fatty acid elongation, saturated fatty acid [GO:0019367]; fatty acid elongation, unsaturated fatty acid [GO:0019368]; sphingolipid biosynthetic process [GO:0030148]; very long-chain fatty acid biosynthetic process [GO:0042761]	3-oxo-arachidoyl-CoA synthase activity [GO:0102336]; 3-oxo-cerotoyl-CoA synthase activity [GO:0102337]; 3-oxo-lignoceronyl-CoA synthase activity [GO:0102338]; fatty acid elongase activity [GO:0009922]; very-long-chain 3-ketoacyl-CoA synthase activity [GO:0102756]	endoplasmic reticulum [GO:0005783]; integral component of endoplasmic reticulum membrane [GO:0030176]	FUNCTION: Component of a microsomal membrane bound medium-chain fatty acid elongation system, which extends medium-chain-length fatty acids to long-chain fatty acids. Component of elongase I, which extends 12-16-carbon fatty acyl-CoAs such as lauroyl-CoA to 14-18-carbon fatty acids by incorporation of malonyl-CoA. {ECO:0000269|PubMed:10850979, ECO:0000269|PubMed:12684876, ECO:0000269|PubMed:8702485, ECO:0000269|PubMed:9546663}.	CATALYTIC ACTIVITY: Reaction=a very-long-chain acyl-CoA + H(+) + malonyl-CoA = a very-long-chain 3-oxoacyl-CoA + CO2 + CoA; Xref=Rhea:RHEA:32727, ChEBI:CHEBI:15378, ChEBI:CHEBI:16526, ChEBI:CHEBI:57287, ChEBI:CHEBI:57384, ChEBI:CHEBI:90725, ChEBI:CHEBI:90736; EC=2.3.1.199; Evidence={ECO:0000269|PubMed:9546663};				BIOPHYSICOCHEMICAL PROPERTIES:  Kinetic parameters: KM=0.33 mM for octanoyl-CoA {ECO:0000269|PubMed:9546663}; KM=0.83 mM for decanoyl-CoA {ECO:0000269|PubMed:9546663}; KM=0.05 mM for lauroyl-CoA {ECO:0000269|PubMed:9546663}; KM=0.4 mM for myristoyl-CoA {ECO:0000269|PubMed:9546663}; KM=0.13 mM for palmitoyl-CoA {ECO:0000269|PubMed:9546663}; 					SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:14562095}; Multi-pass membrane protein {ECO:0000255}.		"TRANSMEM 64..84;  /note=""Helical; Name=1"";  /evidence=""ECO:0000255""; TRANSMEM 101..121;  /note=""Helical; Name=2"";  /evidence=""ECO:0000255""; TRANSMEM 142..163;  /note=""Helical; Name=3"";  /evidence=""ECO:0000255""; TRANSMEM 175..196;  /note=""Helical; Name=4"";  /evidence=""ECO:0000255""; TRANSMEM 202..223;  /note=""Helical; Name=5"";  /evidence=""ECO:0000255""; TRANSMEM 235..255;  /note=""Helical; Name=6"";  /evidence=""ECO:0000255""; TRANSMEM 272..292;  /note=""Helical; Name=7"";  /evidence=""ECO:0000255"""			
