""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	Parent	CBS1513	protein_ID	Entry	Entry name	Gene names	Gene names  (primary )	Gene names  (synonym )	Gene names  (ordered locus )	Gene names  (ORF )	Protein names	Status	Organism	Length	EC number	Gene ontology (biological process)	Gene ontology (molecular function)	Gene ontology (cellular component)	Function [CC]	Catalytic activity	Absorption	Cofactor	General annotation (ENZYME REGULATION)	Kinetics	Pathway	Redox potential	Temperature dependence	pH dependence	Subcellular location [CC]	Intramembrane	Transmembrane	Subunit structure [CC]	Interacts with	Tissue specificity
SPGP0AI00200	312.588306423603	1.38302245233623	0.155076306832207	8.91833498351666	4.73350788142401e-19	4.66336314842636e-18	S_cerevisiae	SPGP0AI00200	P38887	P38887	YH02_YEAST	YHR202W			YHR202W		Uncharacterized protein YHR202W	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	602		nucleotide catabolic process [GO:0009166]	hydrolase activity [GO:0016787]	cytosol [GO:0005829]; fungal-type vacuole [GO:0000324]											SUBCELLULAR LOCATION: Vacuole {ECO:0000269|PubMed:14562095}.					
SPGP0AI00210	630.114103065606	-1.37576937934163	0.104303182904424	-13.190099678955	1.0005286338108e-39	3.66900202581175e-38	S_cerevisiae	SPGP0AI00210	P38698	P38698	PPX1_YEAST	PPX1 YHR201C	PPX1		YHR201C		Exopolyphosphatase (ExopolyPase) (EC 3.6.1.11) (Metaphosphatase)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	397	3.6.1.11	polyphosphate catabolic process [GO:0006798]	exopolyphosphatase activity [GO:0004309]; metal ion binding [GO:0046872]	cytoplasm [GO:0005737]; cytosol [GO:0005829]; mitochondrial matrix [GO:0005759]; plasma membrane [GO:0005886]	FUNCTION: Degradation of inorganic polyphosphates.	CATALYTIC ACTIVITY: Reaction=[phosphate](n) + H2O = [phosphate](n-1) + H(+) + phosphate; Xref=Rhea:RHEA:21528, Rhea:RHEA-COMP:9859, Rhea:RHEA-COMP:14279, ChEBI:CHEBI:15377, ChEBI:CHEBI:15378, ChEBI:CHEBI:16838, ChEBI:CHEBI:43474; EC=3.6.1.11;		COFACTOR: Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000305};  Note=Binds 2 manganese ions per subunit. {ECO:0000305};												
SPGP0AI00240	528.911498885766	1.15317915766175	0.132038852105789	8.73363513292153	2.4661576721968e-18	2.31368152779398e-17	S_cerevisiae	SPGP0AI00240	P38885	P38885	AIM46_YEAST	AIM46 FMP34 YHR199C	AIM46	FMP34	YHR199C		Altered inheritance of mitochondria protein 46, mitochondrial (Found in mitochondrial proteome protein 34)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	310			intramolecular lyase activity [GO:0016872]	mitochondrion [GO:0005739]											SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:14562095}.					
SPGP0AI00250	354.980933173912	1.25702258321858	0.139518937252852	9.00969150116488	2.06636939030749e-19	2.10069521846331e-18	S_cerevisiae	SPGP0AI00250	P38884	P38884	AIM18_YEAST	AIM18 FMP22 YHR198C	AIM18	FMP22	YHR198C		Altered inheritance of mitochondria protein 18, mitochondrial (Found in mitochondrial proteome protein 22)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	321			intramolecular lyase activity [GO:0016872]	mitochondrion [GO:0005739]											SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:14562095}.					
SPGP0AI00260	627.575735691156	-1.49408822728837	0.11602042061236	-12.8778039193662	6.001913928892e-38	1.95778489460466e-36	S_cerevisiae	SPGP0AI00260	P38883	P38883	RIX1_YEAST	RIX1 IPI2 YHR197W	RIX1	IPI2	YHR197W		Pre-rRNA-processing protein RIX1 (Involved in processing IST2 protein 2) (Ribosomal export protein 1)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	763		pre-replicative complex assembly involved in nuclear cell cycle DNA replication [GO:0006267]; regulation of DNA-dependent DNA replication initiation [GO:0030174]; ribosomal large subunit assembly [GO:0000027]; rRNA processing [GO:0006364]	chromatin binding [GO:0003682]	cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; Rix1 complex [GO:0097344]	FUNCTION: Component of the RIX1 complex required for processing of ITS2 sequences from 35S pre-rRNA and the nucleoplasmic transit of the pre-60S ribosomal subunits (PubMed:11313466, PubMed:14759368, PubMed:15528184, PubMed:26619264). Regulates pre-60S association of the critical remodeling factor MDN1 (PubMed:26619264). {ECO:0000269|PubMed:11313466, ECO:0000269|PubMed:14759368, ECO:0000269|PubMed:15528184, ECO:0000269|PubMed:26619264}.										SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:15528184}.			SUBUNIT: Component of the RIX1 complex, composed of IPI1, RIX1/IPI2 and IPI3 in a 1:2:2 stoichiometry. The complex interacts (via RIX1) with MDN1 (via its hexameric AAA ATPase ring) and the pre-60S ribosome particles (PubMed:14690591, PubMed:14759368, PubMed:15260980, PubMed:15528184, PubMed:26619264). Interacts with NUG1 (PubMed:11583615). Interacts with IPI3 (PubMed:14690591). {ECO:0000269|PubMed:11583615, ECO:0000269|PubMed:14690591, ECO:0000269|PubMed:14759368, ECO:0000269|PubMed:15260980, ECO:0000269|PubMed:15528184, ECO:0000269|PubMed:26619264}.	P53877	
SPGP0AI00270	730.488511117429	-2.8424223386353	0.204758296767099	-13.8818420719156	8.16190680109331e-44	3.80930205802542e-42	S_cerevisiae	SPGP0AI00270	P38882	P38882	UTP9_YEAST	UTP9 YHR196W	UTP9		YHR196W		U3 small nucleolar RNA-associated protein 9 (U3 snoRNA-associated protein 9) (U three protein 9) (U3 protein 9 required for transcription) (t-UTP9)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	575		maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000462]; positive regulation of transcription by RNA polymerase I [GO:0045943]	U3 snoRNA binding [GO:0034511]	90S preribosome [GO:0030686]; nucleolus [GO:0005730]; nucleus [GO:0005634]; rDNA heterochromatin [GO:0033553]; small-subunit processome [GO:0032040]; t-UTP complex [GO:0034455]	FUNCTION: Involved in nucleolar processing of pre-18S ribosomal RNA. Required for optimal pre-ribosomal RNA transcription by RNA polymerase I together with a subset of U3 proteins required for transcription (t-UTPs). {ECO:0000269|PubMed:12068309, ECO:0000269|PubMed:15489292}.										SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000269|PubMed:12068309, ECO:0000269|PubMed:15489292}. Note=Associated with ribosomal chromatin, even in the absence of transcription.			SUBUNIT: Interacts with snoRNA U3. Interacts with MPP10. Component of the ribosomal small subunit (SSU) processome composed of at least 40 protein subunits and snoRNA U3. In the absence of snoRNA3, forms a complex with other t-UTPs. This complex can associate with pre-18S ribosomal RNAs. {ECO:0000269|PubMed:12068309, ECO:0000269|PubMed:15489292}.	Q04305; Q06679; P53276	
SPGP0AI00360	202.893749901307	-1.14490247582691	0.144421403551666	-7.92751245778693	2.23579093736795e-15	1.65951357849134e-14	S_cerevisiae	SPGP0AI00360	P38874	P38874	ELP5_YEAST	IKI1 ELP5 HAP2 TOT5 YHR187W	IKI1	ELP5 HAP2 TOT5	YHR187W		Elongator complex protein 5 (Gamma-toxin target 5) (HAT-associated protein 2) (Protein IKI1)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	309		tRNA modification [GO:0006400]; tRNA wobble uridine modification [GO:0002098]	identical protein binding [GO:0042802]	cytoplasm [GO:0005737]; Elongator holoenzyme complex [GO:0033588]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]	FUNCTION: Component of the RNA polymerase II elongator complex, a multiprotein complex associated with the RNA polymerase II (Pol II) holoenzyme, and which is involved in transcriptional elongation (PubMed:10024884, PubMed:11296232, PubMed:11689709, PubMed:11904415). The elongator complex is required for multiple tRNA modifications, including mcm5U (5-methoxycarbonylmethyl uridine), mcm5s2U (5-methoxycarbonylmethyl-2-thiouridine), and ncm5U (5-carbamoylmethyl uridine) (PubMed:15769872). The elongator complex catalyzes formation of carboxymethyluridine in the wobble base at position 34 in tRNAs (PubMed:29332244). It functions as a gamma-toxin target (TOT); disruption of the complex confers resistance to Kluyveromyces lactis toxin zymocin (pGKL1 killer toxin) (PubMed:11296232). May also be involved in sensitivity to Pichia inositovora toxin. May be involved in tRNA modification (PubMed:13680368). {ECO:0000269|PubMed:10024884, ECO:0000269|PubMed:11296232, ECO:0000269|PubMed:11689709, ECO:0000269|PubMed:11904415, ECO:0000269|PubMed:13680368, ECO:0000269|PubMed:15769872, ECO:0000303|PubMed:29332244}.						PATHWAY: tRNA modification; 5-methoxycarbonylmethyl-2-thiouridine-tRNA biosynthesis. {ECO:0000269|PubMed:15769872}.				SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:15780940}. Nucleus {ECO:0000269|PubMed:10024884}.			SUBUNIT: Component of the RNA polymerase II elongator complex, which consists of ELP1/IKI3, ELP2, ELP3, ELP4, ELP5/IKI1 and ELP6 (PubMed:11435442, PubMed:11390369, PubMed:11689709, PubMed:27974378, PubMed:27872205). The elongator complex is composed of two copies of the Elp123 subcomplex (composed of ELP1/IKI3, ELP2 and ELP3) and two copies of the Elp456 subcomplex (composed of ELP4, ELP5/IKI1 and ELP6) (PubMed:27974378, PubMed:27872205). The Elp123 subcomplex forms a two-lobed scaffold, which binds the Elp456 subcomplex asymmetrically (PubMed:27974378, PubMed:27872205). The Elp456 subcomplex binds tRNA and has ATPase activity (PubMed:22556426, PubMed:22343726). {ECO:0000269|PubMed:11390369, ECO:0000269|PubMed:11435442, ECO:0000269|PubMed:11689709, ECO:0000269|PubMed:22343726, ECO:0000269|PubMed:22556426, ECO:0000269|PubMed:27872205, ECO:0000269|PubMed:27974378}.	Itself; P42935; Q02908; Q02884; Q04868; Q06706	
SPGP0AI00400	9023.34636707983	-1.53074705836874	0.166101213871974	-9.21574877561455	3.09113243674095e-20	3.33705079999101e-19	S_cerevisiae	SPGP0AI00400	P38720	P38720	6PGD1_YEAST	GND1 YHR183W	GND1		YHR183W		6-phosphogluconate dehydrogenase, decarboxylating 1 (EC 1.1.1.44)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	489	1.1.1.44	cellular response to oxidative stress [GO:0034599]; D-gluconate catabolic process [GO:0046177]; pentose-phosphate shunt, oxidative branch [GO:0009051]	NADP binding [GO:0050661]; phosphogluconate dehydrogenase (decarboxylating) activity [GO:0004616]	cytoplasm [GO:0005737]; cytosol [GO:0005829]; mitochondrion [GO:0005739]	FUNCTION: Catalyzes the oxidative decarboxylation of 6-phosphogluconate to ribulose 5-phosphate and CO(2), with concomitant reduction of NADP to NADPH. {ECO:0000269|PubMed:17570834}.	CATALYTIC ACTIVITY: Reaction=6-phospho-D-gluconate + NADP(+) = CO2 + D-ribulose 5-phosphate + NADPH; Xref=Rhea:RHEA:10116, ChEBI:CHEBI:16526, ChEBI:CHEBI:57783, ChEBI:CHEBI:58121, ChEBI:CHEBI:58349, ChEBI:CHEBI:58759; EC=1.1.1.44; Evidence={ECO:0000269|PubMed:17570834};				BIOPHYSICOCHEMICAL PROPERTIES:  Kinetic parameters: KM=50 uM for 6-phosphogluconate {ECO:0000269|PubMed:17570834}; KM=35 uM for NADP {ECO:0000269|PubMed:17570834}; 	PATHWAY: Carbohydrate degradation; pentose phosphate pathway; D-ribulose 5-phosphate from D-glucose 6-phosphate (oxidative stage): step 3/3.				SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14562095}.			SUBUNIT: Homodimer. {ECO:0000269|PubMed:17570834}.	P61864	
SPGP0AI00410	4830.09249060939	-1.3277789030707	0.14398857174432	-9.22141866528431	2.93195019011034e-20	3.17633665964943e-19	S_cerevisiae	SPGP0AI00410	P38870	P38870	YHY2_YEAST	YHR182W			YHR182W		Uncharacterized protein YHR182W	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	785		signal transduction [GO:0007165]		cellular bud tip [GO:0005934]; cytoplasm [GO:0005737]															P43603	
SPGP0AI00440	6261.60116480935	-1.24354307574642	0.17298333715285	-7.18880266859237	6.53619587515696e-13	4.01335455696515e-12	S_cerevisiae	SPGP0AI00440	Q03558	Q03558	OYE2_YEAST	OYE2 YHR179W	OYE2		YHR179W		NADPH dehydrogenase 2 (EC 1.6.99.1) (Old yellow enzyme 2)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	400	1.6.99.1	apoptotic process [GO:0006915]	FMN binding [GO:0010181]; NADPH dehydrogenase activity [GO:0003959]; oxidoreductase activity [GO:0016491]; pentaerythritol trinitrate reductase activity [GO:0018548]; trichloro-p-hydroquinone reductive dehalogenase activity [GO:0052690]	cytoplasm [GO:0005737]; mitochondrion [GO:0005739]; nucleus [GO:0005634]	FUNCTION: Flavin-dependent enoate reductase that catalyzes the chemo- and stereoslective hydrogenation of electron-poor alkenes. The enzyme is reduced by NADPH, and oxygen, quinones, and alpha,beta-unsaturated aldehydes and ketones can act as electron acceptors to complete catalytic turnover. The physiological oxidant remains elusive (By similarity). Has an antioxidant activity, reducing reactive oxygen species (ROS) levels when overexpressed. Formation of OYE2-OYE3 heterodimers contribute to the induction of programmed cell death upon oxidative stress (PubMed:17897954). {ECO:0000250|UniProtKB:Q02899, ECO:0000269|PubMed:17897954}.	CATALYTIC ACTIVITY: Reaction=A + H(+) + NADPH = AH2 + NADP(+); Xref=Rhea:RHEA:13149, ChEBI:CHEBI:13193, ChEBI:CHEBI:15378, ChEBI:CHEBI:17499, ChEBI:CHEBI:57783, ChEBI:CHEBI:58349; EC=1.6.99.1; Evidence={ECO:0000269|PubMed:7836424};		COFACTOR: Name=FMN; Xref=ChEBI:CHEBI:58210; Evidence={ECO:0000305|PubMed:8454584}; 		BIOPHYSICOCHEMICAL PROPERTIES:  Kinetic parameters: KM=1 uM for cyclohexenone {ECO:0000269|PubMed:7836424}; KM=1.65 mM for oxygen {ECO:0000269|PubMed:7836424}; 					SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14562095}. Nucleus {ECO:0000269|PubMed:14562095}. Mitochondrion {ECO:0000269|PubMed:14576278, ECO:0000269|PubMed:17897954}.			SUBUNIT: Homodimer or heterodimer with OYE3. {ECO:0000269|PubMed:8454584}.	P41816	
SPGP0AI00480	42.5676954883565	1.08375522411116	0.299304097600621	3.62091676258064	0.000293560957239729	0.000793447442483864	S_cerevisiae	SPGP0AI00480	P38865	P38865	CTR2_YEAST	CTR2 YHR175W	CTR2		YHR175W		Copper transport protein CTR2 (Copper transporter 2)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	189		cellular copper ion homeostasis [GO:0006878]; copper ion import [GO:0015677]; protein maturation by copper ion transfer [GO:0015680]	copper ion transmembrane transporter activity [GO:0005375]	cell [GO:0005623]; endoplasmic reticulum [GO:0005783]; fungal-type vacuole membrane [GO:0000329]; integral component of membrane [GO:0016021]	FUNCTION: Provides bioavailable copper via mobilization of vacuolar copper stores and export to the cytoplasm. {ECO:0000269|PubMed:15494390}.										SUBCELLULAR LOCATION: Vacuole membrane {ECO:0000269|PubMed:15494390}; Multi-pass membrane protein {ECO:0000269|PubMed:15494390}.		"TRANSMEM 82..102;  /note=""Helical"";  /evidence=""ECO:0000255""; TRANSMEM 143..163;  /note=""Helical"";  /evidence=""ECO:0000255"""	SUBUNIT: Homomultimer. {ECO:0000269|PubMed:15494390}.		
SPGP0C00100	55.2679352092125	1.26951868983792	0.242298169821076	5.23948938935604	1.61021503935841e-07	6.23115459745019e-07	
SPGP0C00140	214.190499615078	1.83682351679887	0.206593815323435	8.8909898581582	6.0566906955452e-19	5.92273848862785e-18	S_cerevisiae	SPGP0C00140	Q07729	Q07729	GUAD_YEAST	GUD1 YDL238C	GUD1		YDL238C		Probable guanine deaminase (Guanase) (Guanine aminase) (EC 3.5.4.3) (Guanine aminohydrolase) (GAH)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	489	3.5.4.3	guanine catabolic process [GO:0006147]; guanine metabolic process [GO:0046098]	deaminase activity [GO:0019239]; guanine deaminase activity [GO:0008892]; zinc ion binding [GO:0008270]	cytoplasm [GO:0005737]	FUNCTION: Catalyzes the hydrolytic deamination of guanine, producing xanthine and ammonia. {ECO:0000269|PubMed:15565584}.	CATALYTIC ACTIVITY: Reaction=guanine + H(+) + H2O = NH4(+) + xanthine; Xref=Rhea:RHEA:14665, ChEBI:CHEBI:15377, ChEBI:CHEBI:15378, ChEBI:CHEBI:16235, ChEBI:CHEBI:17712, ChEBI:CHEBI:28938; EC=3.5.4.3;		COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000250};  Note=Binds 1 zinc ion per subunit. {ECO:0000250};		BIOPHYSICOCHEMICAL PROPERTIES:  Kinetic parameters: KM=61.5 uM for guanine {ECO:0000269|PubMed:15565584}; 	PATHWAY: Purine metabolism; guanine degradation; xanthine from guanine: step 1/1.				SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14562095}.					
SPGP0C00160	618.806037608078	-1.36231256588647	0.10962224135865	-12.4273372720906	1.85717952802069e-35	5.13838204144886e-34	S_cerevisiae	SPGP0C00160	P19881	P19881	PNPP_YEAST	PHO13 YDL236W	PHO13		YDL236W		4-nitrophenylphosphatase (PNPPase) (EC 3.1.3.41)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	312	3.1.3.41	dephosphorylation [GO:0016311]; phosphorylated carbohydrate dephosphorylation [GO:0046838]; protein dephosphorylation [GO:0006470]	alkaline phosphatase activity [GO:0004035]; phosphatase activity [GO:0016791]; phosphoglycolate phosphatase activity [GO:0008967]; phosphoprotein phosphatase activity [GO:0004721]	cytoplasm [GO:0005737]; nucleus [GO:0005634]	FUNCTION: PHO13 is dispensable for vegetative growth and sporulation.	CATALYTIC ACTIVITY: Reaction=4-nitrophenyl phosphate + H2O = 4-nitrophenol + H(+) + phosphate; Xref=Rhea:RHEA:21664, ChEBI:CHEBI:15377, ChEBI:CHEBI:15378, ChEBI:CHEBI:43474, ChEBI:CHEBI:57917, ChEBI:CHEBI:61146; EC=3.1.3.41;												SUBUNIT: Homodimer.		
SPGP0C00170	327.064743000185	-1.0071417571678	0.147119897943322	-6.84572087968547	7.60917137358806e-12	4.28236008911859e-11	S_cerevisiae	SPGP0C00170	Q07688	Q07688	YPD1_YEAST	YPD1 YDL235C D0790	YPD1		YDL235C	D0790	Phosphorelay intermediate protein YPD1 (Histidine-containing phosphotransfer protein YPD1) (Tyrosine phosphatase-dependent protein 1)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	167		osmosensory signaling via phosphorelay pathway [GO:0007234]; phosphorelay signal transduction system [GO:0000160]; phosphorylation [GO:0016310]	histidine phosphotransfer kinase activity [GO:0009927]; protein histidine kinase binding [GO:0043424]; transferase activity, transferring phosphorus-containing groups [GO:0016772]	cytoplasm [GO:0005737]; nucleus [GO:0005634]	FUNCTION: Phosphorelay intermediate protein that is part of the branched SLN1-YPD1-SKN7/SSK1 two-component regulatory system, which controls activity of the HOG1 pathway and gene expression in response to changes in the osmolarity of the extracellular environment. Catalyzes the phosphoryl group transfer from the membrane-bound osmosensing histidine kinase SLN1 to two distinct response regulator proteins, SSK1 in the cytoplasm, and transcription factor SKN7 in the nucleus. {ECO:0000269|PubMed:11073911, ECO:0000269|PubMed:9843501}.										SUBCELLULAR LOCATION: Cytoplasm. Nucleus. Note=Localizes constitutively to the cytoplasm and the nucleus, independent on osmotic conditions and phosphorylation status of the protein.			SUBUNIT: Interacts with the response regulatory domains of SLN1 and SSK1. {ECO:0000269|PubMed:14656441, ECO:0000269|PubMed:8808622}.	P39928; Q07084	
SPGP0C00180	2337.69894634545	1.29193246079207	0.171635115676892	7.52720360106364	5.18385068144808e-14	3.49919387489129e-13	S_cerevisiae	SPGP0C00180	P48365	P48365	GYP7_YEAST	GYP7 YDL234C	GYP7		YDL234C		GTPase-activating protein GYP7 (GAP for YPT7)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	746		activation of GTPase activity [GO:0090630]; intracellular protein transport [GO:0006886]; regulation of vacuole fusion, non-autophagic [GO:0032889]; vesicle-mediated transport [GO:0016192]	GTPase activator activity [GO:0005096]; Rab GTPase binding [GO:0017137]	cytoplasm [GO:0005737]; cytosol [GO:0005829]	FUNCTION: Most effectively accelerates the intrinsic GTPase activity of YPT7. It is also active, but to a lesser extent, on YPT31, YPT32, YPT1, YPT6 and SEC4.														P0CG63	
SPGP0C00280	475.220918502618	1.10797784785196	0.159462393204732	6.94820782245154	3.6995574883173e-12	2.13539105243849e-11	S_cerevisiae	SPGP0C00280	Q07653	Q07653	HBT1_YEAST	HBT1 Crem YDL223C	HBT1	Crem	YDL223C		Protein HBT1 (HUB1 target protein 1)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1046		cell morphogenesis involved in conjugation with cellular fusion [GO:0000753]; regulation of cell shape [GO:0008360]		cytoplasm [GO:0005737]; mating projection [GO:0005937]; plasma membrane [GO:0005886]	FUNCTION: Polarity-determining protein which forms a conjugate with the ubiquitin-like modifier HUB1. Involved in bud site selection and cellular morphogenesis during conjugation. Required for survival during stationary phase. {ECO:0000269|PubMed:11923536, ECO:0000269|PubMed:15456898}.										SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14562095}.			SUBUNIT: Conjugated with HUB1. HUB1 has not the classical C-terminal Gly residue, so it is still unknown how conjugation may occur.		
SPGP0C00290	200.282097547743	2.85060756799967	0.275045429891941	10.3641335510269	3.61015375323466e-25	5.3463831464169e-24	S_cerevisiae	SPGP0C00290	Q07651	Q07651	FMP45_YEAST	FMP45 YDL222C	FMP45		YDL222C		SUR7 family protein FMP45	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	309		ascospore formation [GO:0030437]; cortical actin cytoskeleton organization [GO:0030866]; endocytosis [GO:0006897]; fungal-type cell wall organization [GO:0031505]; septin cytoskeleton organization [GO:0032185]		cell cortex [GO:0005938]; cell periphery [GO:0071944]; integral component of membrane [GO:0016021]; membrane raft [GO:0045121]; mitochondrion [GO:0005739]; plasma membrane [GO:0005886]	FUNCTION: Involved in sporulation and affects the sphingolipid composition of the plasma membrane. {ECO:0000269|PubMed:11784867}.										SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:11784867, ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:17078969}; Multi-pass membrane protein {ECO:0000269|PubMed:11784867, ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:17078969}. Note=Concentrates within cortical patches at the membrane.		"TRANSMEM 6..26;  /note=""Helical"";  /evidence=""ECO:0000255""; TRANSMEM 117..137;  /note=""Helical"";  /evidence=""ECO:0000255""; TRANSMEM 141..161;  /note=""Helical"";  /evidence=""ECO:0000255""; TRANSMEM 189..209;  /note=""Helical"";  /evidence=""ECO:0000255"""			
SPGP0C00320	76.1815060361193	-1.45319544701517	0.253322782645699	-5.73653672929859	9.66321016445785e-09	4.21215684574316e-08	S_cerevisiae	SPGP0C00320	Q07629	Q07629	YD218_YEAST	YDL218W			YDL218W		Uncharacterized membrane protein YDL218W	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	317				cytoplasm [GO:0005737]; integral component of membrane [GO:0016021]											SUBCELLULAR LOCATION: Membrane; Multi-pass membrane protein.		"TRANSMEM 14..34;  /note=""Helical"";  /evidence=""ECO:0000255""; TRANSMEM 50..70;  /note=""Helical"";  /evidence=""ECO:0000255""; TRANSMEM 72..92;  /note=""Helical"";  /evidence=""ECO:0000255""; TRANSMEM 134..154;  /note=""Helical"";  /evidence=""ECO:0000255"""			
SPGP0C00350	1098.4803757427	2.20090462703564	0.181331323990833	12.1374761877705	6.68564923094155e-34	1.67886099301986e-32	S_cerevisiae	SPGP0C00350	P33327	P33327	DHE2_YEAST	GDH2 YDL215C D0892	GDH2		YDL215C	D0892	NAD-specific glutamate dehydrogenase (NAD-GDH) (EC 1.4.1.2)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1092	1.4.1.2	glutamate catabolic process [GO:0006538]; glutamate catabolic process to 2-oxoglutarate [GO:0019551]; nitrogen compound metabolic process [GO:0006807]	glutamate dehydrogenase (NAD+) activity [GO:0004352]	mitochondrion [GO:0005739]	FUNCTION: NAD(+)-dependent glutamate dehydrogenase which degrades glutamate to ammonia and alpha-ketoglutarate.	CATALYTIC ACTIVITY: Reaction=H2O + L-glutamate + NAD(+) = 2-oxoglutarate + H(+) + NADH + NH4(+); Xref=Rhea:RHEA:15133, ChEBI:CHEBI:15377, ChEBI:CHEBI:15378, ChEBI:CHEBI:16810, ChEBI:CHEBI:28938, ChEBI:CHEBI:29985, ChEBI:CHEBI:57540, ChEBI:CHEBI:57945; EC=1.4.1.2;												SUBUNIT: Homotetramer. Interacts with NNK1. {ECO:0000269|PubMed:20489023}.	P36003	
SPGP0C00360	210.624080788044	2.12859694237272	0.201759098777349	10.5501905751559	5.06941655566841e-26	8.0079450240909e-25	S_cerevisiae	SPGP0C00360	Q12310	Q12310	PRR2_YEAST	PRR2 YDL214C D1014	PRR2		YDL214C	D1014	Serine/threonine-protein kinase PRR2 (EC 2.7.11.1) (Pheromone response regulator 2)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	699	2.7.11.1	intracellular signal transduction [GO:0035556]; negative regulation of conjugation with cellular fusion [GO:0031138]; negative regulation of transcription from RNA polymerase II promoter by pheromones [GO:0046020]; protein phosphorylation [GO:0006468]	ATP binding [GO:0005524]; protein kinase activity [GO:0004672]; protein serine/threonine kinase activity [GO:0004674]	cytoplasm [GO:0005737]; nucleus [GO:0005634]	FUNCTION: Protein kinase that functions as regulator in the pheromone-induced mating pathway downstream of mitogen-activated protein kinase (MAPK) FUS3. Diminishes transcriptional induction of genes in response to pheromone signaling. {ECO:0000269|PubMed:11337509}.	CATALYTIC ACTIVITY: Reaction=ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]; Xref=Rhea:RHEA:17989, Rhea:RHEA-COMP:9863, Rhea:RHEA-COMP:11604, ChEBI:CHEBI:15378, ChEBI:CHEBI:29999, ChEBI:CHEBI:30616, ChEBI:CHEBI:83421, ChEBI:CHEBI:456216; EC=2.7.11.1; Evidence={ECO:0000269|PubMed:11062466, ECO:0000269|PubMed:16319894}; CATALYTIC ACTIVITY: Reaction=ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]; Xref=Rhea:RHEA:46608, Rhea:RHEA-COMP:11060, Rhea:RHEA-COMP:11605, ChEBI:CHEBI:15378, ChEBI:CHEBI:30013, ChEBI:CHEBI:30616, ChEBI:CHEBI:61977, ChEBI:CHEBI:456216; EC=2.7.11.1; Evidence={ECO:0000269|PubMed:11062466, ECO:0000269|PubMed:16319894};														
