""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	Parent	CBS1513	protein_ID	Entry	Entry name	Gene names	Gene names  (primary )	Gene names  (synonym )	Gene names  (ordered locus )	Gene names  (ORF )	Protein names	Status	Organism	Length	EC number	Gene ontology (biological process)	Gene ontology (molecular function)	Gene ontology (cellular component)	Function [CC]	Catalytic activity	Absorption	Cofactor	General annotation (ENZYME REGULATION)	Kinetics	Pathway	Redox potential	Temperature dependence	pH dependence	Subcellular location [CC]	Intramembrane	Transmembrane	Subunit structure [CC]	Interacts with	Tissue specificity
SPGP0G00940	43.6937337848371	1.17656363389501	0.314181030239194	3.74485892098342	0.000180495171954671	0.000660261103383638	S_cerevisiae	SPGP0G00940	P40413	P40413	TCPE_YEAST	CCT5 TCP5 YJR064W J1752	CCT5	TCP5	YJR064W	J1752	T-complex protein 1 subunit epsilon (TCP-1-epsilon) (CCT-epsilon)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	562		protein folding [GO:0006457]	ATP binding [GO:0005524]; unfolded protein binding [GO:0051082]	chaperonin-containing T-complex [GO:0005832]	FUNCTION: Molecular chaperone; assists the folding of proteins upon ATP hydrolysis. Known to play a role, in vitro, in the folding of actin and tubulin. In yeast may play a role in mitotic spindle formation.										SUBCELLULAR LOCATION: Cytoplasm.			SUBUNIT: Heterooligomeric complex of about 850 to 900 kDa that forms two stacked rings, 12 to 16 nm in diameter.		
SPGP0G00950	462.169569379251	-1.05208680380564	0.12963989924687	-8.11545527200829	4.83966944863237e-16	9.89892660813948e-15	S_cerevisiae	SPGP0G00950	P32529	P32529	RPA12_YEAST	RPA12 RRN4 YJR063W J1747	RPA12	RRN4	YJR063W	J1747	DNA-directed RNA polymerase I subunit RPA12 (A12) (A12.2) (DNA-directed RNA polymerase I 13.7 kDa polypeptide)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	125		mRNA cleavage [GO:0006379]; negative regulation of transcription by RNA polymerase II [GO:0000122]; nucleolar large rRNA transcription by RNA polymerase I [GO:0042790]; ribosome biogenesis [GO:0042254]; termination of RNA polymerase I transcription [GO:0006363]; transcription by RNA polymerase I [GO:0006360]	nucleic acid binding [GO:0003676]; RNA polymerase I activity [GO:0001054]; RNA polymerase II-specific DNA-binding transcription factor binding [GO:0061629]; zinc ion binding [GO:0008270]	RNA polymerase I complex [GO:0005736]	FUNCTION: DNA-dependent RNA polymerases catalyze the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates. Component of RNA polymerase I (Pol I) which synthesizes ribosomal RNA precursors. Besides, RNA polymerase I has intrinsic RNA cleavage activity. Proposed to contribute to the polymerase catalytic activity and form the polymerase active center together with the two largest subunits. Subunit RPA12 contributes a catalytic zinc ribbon that is required for RNA cleavage by Pol I. Involved in transcriptional termination. {ECO:0000269|PubMed:15073335, ECO:0000269|PubMed:18160037, ECO:0000269|PubMed:24153182, ECO:0000269|PubMed:24153184}.										SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000269|PubMed:11918799, ECO:0000269|PubMed:14562095}.			SUBUNIT: Component of the RNA polymerase I (Pol I) complex consisting of 14 subunits: RPA135, RPA190, RPC40, RPA14, RPB5, RPO26, RPA43, RPB8, RPA12, RPB10, RPC19, RPC10, RPA49 and RPA34. The complex is composed of a horseshoe-shaped core containing ten subunits (RPA135, RPA190, RPB5, RPO26, RPB8, RPB10, RPC10, RPA12, RPC19 and RPC40) where RPA135 and RPA190 form the DNA-binding cleft. Outside of the core, RPA14 and RPA43 form the stalk that mediates interactions with transcription initiation factors and newly synthesized RNA. Interacts with RPA2/RPA135. Peripheral subunit that binds the catalytic zinc ion that is required for RNA cleavage. The heterodimer formed by RPA34 and RPA49 stabilizes subunit RPA12 and stimulates RPA12-dependent RNA cleavage. Involved in the recruitment of RPA49 to Pol I. {ECO:0000269|PubMed:11918799, ECO:0000269|PubMed:12407181, ECO:0000269|PubMed:18160037, ECO:0000269|PubMed:24153182, ECO:0000269|PubMed:24153184}.		
SPGP0G00970	431.323129818153	-1.63576456227142	0.151128275171785	-10.8236831288657	2.6587346481931e-27	1.83899195780745e-25	S_cerevisiae	SPGP0G00970	P40355	P40355	YJ31_YEAST	YJR061W J1736			YJR061W	J1736	Uncharacterized protein YJR061W	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	935		N-glycan processing [GO:0006491]																		
SPGP0G01120	753.071533572264	1.58348088232107	0.303335222707474	5.22023412971107	1.78697074566155e-07	1.12755862997488e-06	S_cerevisiae	SPGP0G01120	P47112	P47112	CDT1_YEAST	TAH11 CDT1 SID2 YJR046W J1641	TAH11	CDT1 SID2	YJR046W	J1641	Cell division cycle protein CDT1 (SIC1 indispensable protein 2) (Topoisomerase-A hypersensitive protein 11)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	604		cell division [GO:0051301]; double-strand break repair via break-induced replication [GO:0000727]; pre-replicative complex assembly involved in nuclear cell cycle DNA replication [GO:0006267]; regulation of DNA-dependent DNA replication initiation [GO:0030174]	DNA replication origin binding [GO:0003688]	cytoplasm [GO:0005737]; nuclear pre-replicative complex [GO:0005656]; nucleus [GO:0005634]	FUNCTION: DNA replication licensing factor, required for pre-replication complex assembly. Faithful duplication of the genetic material requires 'once per cell cycle' DNA replication initiation and elongation. Central to this control is the tightly regulated formation of prereplicative complexes (preRCs) at future origins of DNA replication. Required for the recruitment of the MCM2-7 helicase complex to the replication origins. {ECO:0000269|PubMed:11560884, ECO:0000269|PubMed:11967159, ECO:0000269|PubMed:16387651, ECO:0000269|PubMed:16824194, ECO:0000269|PubMed:17825064, ECO:0000269|PubMed:18006685, ECO:0000269|PubMed:19896182}.										SUBCELLULAR LOCATION: Cytoplasm. Nucleus. Note=Undergoes cell cycle-dependent changes in its nuclear localization. Exits the nucleus and remains in the cytoplasm during S phase through early mitosis, and re-accumulates in the nucleus around the end of mitosis.			SUBUNIT: Associates with the MCM2-7 complex. Interacts with MCM2, ORC1, ORC2 and ORC6. {ECO:0000269|PubMed:11836525, ECO:0000269|PubMed:17825064, ECO:0000269|PubMed:18006685}.		
SPGP0G01300	43.2245671149565	-1.38886853346822	0.291012639651351	-4.77253680504104	1.81919850344074e-06	9.71346943999798e-06	S_cerevisiae	SPGP0G01300	P21651	P21651	RE107_YEAST	REC107 MER2 YJR021C J1462	REC107	MER2	YJR021C	J1462	Recombination protein 107 (Meiotic recombination protein 2)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	314		reciprocal meiotic recombination [GO:0007131]	identical protein binding [GO:0042802]	condensed nuclear chromosome [GO:0000794]	FUNCTION: Essential for meiotic chromosome segregation. MER1 and MER2 proteins must interact directly or indirectly. MER1 might be responsible for regulating the MER2 gene and/or gene product. MER2 is not required for mitosis and mitotic DNA repair mechanisms. Component of the MER2-MEI4-REC114 complex which seems to be required for meiotic double-strand break (DSB) formation. {ECO:0000269|PubMed:16783010}.										SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:16783010}. Chromosome {ECO:0000269|PubMed:16783010}. Note=Localizes to chromosomes.			SUBUNIT: Interacts with MEI4, REC114 and XRS2. Component of the MER2-MEI4-REC114 complex. {ECO:0000269|PubMed:14992724, ECO:0000269|PubMed:16783010}.	Itself; P29467; P32841; Q03012	
SPGP0G01340	11.0443859559838	-1.4596467076312	0.553532280139897	-2.63696763495401	0.00836508123309814	0.0206191515378406	S_cerevisiae	SPGP0G01340	P47090	P47090	YJY5_YEAST	YJR015W J1448			YJR015W	J1448	Uncharacterized endoplasmic reticulum membrane protein YJR015W	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	510				cytoplasm [GO:0005737]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; membrane [GO:0016020]											SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:14562095}; Multi-pass membrane protein {ECO:0000269|PubMed:14562095}.		"TRANSMEM 90..110;  /note=""Helical"";  /evidence=""ECO:0000255""; TRANSMEM 124..144;  /note=""Helical"";  /evidence=""ECO:0000255""; TRANSMEM 313..333;  /note=""Helical"";  /evidence=""ECO:0000255""; TRANSMEM 350..370;  /note=""Helical"";  /evidence=""ECO:0000255""; TRANSMEM 382..402;  /note=""Helical"";  /evidence=""ECO:0000255""; TRANSMEM 417..437;  /note=""Helical"";  /evidence=""ECO:0000255""; TRANSMEM 475..495;  /note=""Helical"";  /evidence=""ECO:0000255"""			
SPGP0G01420	154.666691757337	-1.08913688028875	0.260455052602109	-4.18166923393342	2.89376741497024e-05	0.000123973647976574	S_cerevisiae	SPGP0G01420	P47085	P47085	MHO1_YEAST	MHO1 YJR008W J1431 YJR83.9	MHO1		YJR008W	J1431 YJR83.9	MEMO1 family protein MHO1 (Memo-homolog 1)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	338				cytoplasm [GO:0005737]; nucleus [GO:0005634]	FUNCTION: Plays a role in haploid invasive growth under conditions of nutrient insufficiency, suggesting that the function of the MEMO1 family in cell motility/invasion is conserved across species. {ECO:0000269|PubMed:22412880}.										SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:22412880}. Nucleus {ECO:0000269|PubMed:22412880}. Note=Is actively exported from the nucleus. {ECO:0000269|PubMed:22412880}.					
SPGP0G01430	54.2193532183636	-3.52923652097317	1.16361011821919	-3.0330060436174	0.00242130750855553	0.00687200059645252	S_cerevisiae	SPGP0G01430	P20459	P20459	IF2A_YEAST	SUI2 TIF211 YJR007W J1429	SUI2	TIF211	YJR007W	J1429	Eukaryotic translation initiation factor 2 subunit alpha (eIF-2-alpha)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	304		formation of translation preinitiation complex [GO:0001731]	ribosome binding [GO:0043022]; RNA binding [GO:0003723]; translation initiation factor activity [GO:0003743]	cytoplasm [GO:0005737]; cytoplasmic stress granule [GO:0010494]; eukaryotic 48S preinitiation complex [GO:0033290]; eukaryotic translation initiation factor 2B complex [GO:0005851]; eukaryotic translation initiation factor 2 complex [GO:0005850]; multi-eIF complex [GO:0043614]	FUNCTION: eIF-2 functions in the early steps of protein synthesis by forming a ternary complex with GTP and initiator tRNA. This complex binds to a 40S ribosomal subunit, followed by mRNA binding to form a 43S preinitiation complex. Junction of the 60S ribosomal subunit to form the 80S initiation complex is preceded by hydrolysis of the GTP bound to eIF-2 and release of an eIF-2-GDP binary complex. In order for eIF-2 to recycle and catalyze another round of initiation, the GDP bound to eIF-2 must exchange with GTP by way of a reaction catalyzed by eIF-2B.													SUBUNIT: Eukaryotic translation initiation factor 2 (eIF-2) is a heterotrimer composed of an alpha, a beta and a gamma subunit. The factors eIF-1, eIF-2, eIF-3, TIF5/eIF-5 and methionyl-tRNAi form a multifactor complex (MFC) that may bind to the 40S ribosome.	P32481; P38431	
SPGP0G01590	284.133755214564	-1.19898196533877	0.22516382110874	-5.32493168500522	1.00990987608468e-07	6.6070710376919e-07	S_cerevisiae	SPGP0G01590	P47076	P47076	RPC9_YEAST	RPC17 YJL011C J1349	RPC17		YJL011C	J1349	DNA-directed RNA polymerase III subunit RPC9 (RNA polymerase III subunit C9) (RNA polymerase III subunit C17)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	161		termination of RNA polymerase III transcription [GO:0006386]; transcription initiation from RNA polymerase III promoter [GO:0006384]; tRNA transcription by RNA polymerase III [GO:0042797]	DNA-directed 5'-3' RNA polymerase activity [GO:0003899]; nucleotide binding [GO:0000166]	cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; RNA polymerase III complex [GO:0005666]	FUNCTION: DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates. Specific peripheric component of RNA polymerase III which synthesizes small RNAs, such as 5S rRNA and tRNAs. The RPC25/RPC8-RPC17/RPC9 subcomplex may bind Pol III transcripts emerging from the adjacent exit pore during elongation.										SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:12482973, ECO:0000269|PubMed:14562095}.			SUBUNIT: Component of the RNA polymerase III (Pol III) complex consisting of 17 subunits. Forms a Pol III subcomplex with RPC25/RPC8. Interacts with BURF1/TDS4. {ECO:0000269|PubMed:10611227, ECO:0000269|PubMed:12482973, ECO:0000269|PubMed:16818233}.	P20436; P32910	
SPGP0G01600	13.9344053687831	2.04949245365563	0.520871707253763	3.93473560785504	8.32883303851666e-05	0.000323756139691117	S_cerevisiae	SPGP0G01600	P47075	P47075	VTC4_YEAST	VTC4 PHM3 YJL012C J1345	VTC4	PHM3	YJL012C	J1345	Vacuolar transporter chaperone 4 (Phosphate metabolism protein 3)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	721		inositol phosphate-mediated signaling [GO:0048016]; lysosomal microautophagy [GO:0016237]; polyphosphate biosynthetic process [GO:0006799]; polyphosphate metabolic process [GO:0006797]; vacuolar transport [GO:0007034]; vacuole fusion, non-autophagic [GO:0042144]	calmodulin binding [GO:0005516]; inositol hexakisphosphate binding [GO:0000822]; polyphosphate kinase activity [GO:0008976]	cell periphery [GO:0071944]; endoplasmic reticulum [GO:0005783]; fungal-type vacuole membrane [GO:0000329]; integral component of membrane [GO:0016021]; intrinsic component of vacuolar membrane [GO:0031310]; vacuolar transporter chaperone complex [GO:0033254]	FUNCTION: Component of the vacuolar transporter chaperone (VTC) complex, which plays a role in vacuolar membrane fusion (PubMed:12584253, PubMed:11102525, PubMed:11823419). Required for SEC18/NSF activity in SNARE priming, membrane binding of LMA1 and V(0) trans-complex formation (PubMed:11823419). Binds inositol hexakisphosphate (Ins6P) and similar inositol polyphosphates, such as 5-diphospho-inositol pentakisphosphate (5-InsP7); these are important intracellular signaling molecules (PubMed:27080106). Inositol polyphosphate binding promotes vacuolar polyphosphate synthesis (PubMed:27080106). {ECO:0000269|PubMed:11102525, ECO:0000269|PubMed:11823419, ECO:0000269|PubMed:12584253, ECO:0000269|PubMed:27080106}.										SUBCELLULAR LOCATION: Vacuole membrane {ECO:0000269|PubMed:12584253}; Multi-pass membrane protein {ECO:0000269|PubMed:12584253}.		"TRANSMEM 631..651;  /note=""Helical"";  /evidence=""ECO:0000255""; TRANSMEM 652..672;  /note=""Helical"";  /evidence=""ECO:0000255""; TRANSMEM 700..720;  /note=""Helical"";  /evidence=""ECO:0000255"""	SUBUNIT: The VTC complex is an integral membrane heterooligomer composed of VTC1, VTC2, VTC3 and VTC4. The complex interacts with the v-SNARE NYV1 and with the V(0) subunit of V-ATPase VPH1. {ECO:0000269|PubMed:11823419}.	Q06449	
SPGP0G01680	30.3904422151273	1.53701943558698	0.387161087428799	3.96997396043746	7.18804870599089e-05	0.000282931838944324	S_cerevisiae	SPGP0G01680	P40992	P40992	RRN7_YEAST	RRN7 YJL025W J1273	RRN7		YJL025W	J1273	RNA polymerase I-specific transcription initiation factor RRN7	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	514		nucleolar large rRNA transcription by RNA polymerase I [GO:0042790]	metal ion binding [GO:0046872]; RNA polymerase I core promoter sequence-specific DNA binding [GO:0001164]; TBP-class protein binding [GO:0017025]	nucleolus [GO:0005730]; RNA polymerase I core factor complex [GO:0070860]; RNA polymerase transcription factor SL1 complex [GO:0005668]	FUNCTION: Component of RNA polymerase I core factor complex (CF) that acts as a SUA7/TFIIB-like factor and plays a key role in multiple steps during transcription initiation such as pre-initiation complex (PIC) assembly and postpolymerase recruitment events in polymerase I (Pol I) transcription. Binds rDNA promoters and plays a role in Pol I recruitment. After binding of UAF (upstream activation factor) to an upstream element of the promoter, CF is recruited in a SPT15/TBP-dependent manner to form a pre-initiation complex. {ECO:0000269|PubMed:21921198, ECO:0000269|PubMed:21940764, ECO:0000269|PubMed:8887672}.										SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000269|PubMed:14562095}.			SUBUNIT: Component of the core factor (CF) complex, which consists of RRN6, RRN7 and RRN11. The CF heterotrimer may further dimerize to form a hexamer. RRN7 interacts with RRN6, RRN11, SPT15 and RRN9. {ECO:0000269|PubMed:7958901, ECO:0000269|PubMed:8702872, ECO:0000269|PubMed:8895657}.	Q04712; P32786	
SPGP0G01700	17.8652977990914	-2.70513331668277	0.695240193522269	-3.89093343838171	9.98593257698938e-05	0.0003814609404726	S_cerevisiae	SPGP0G01700	P47063	P47063	YJC7_YEAST	YJL027C J1269			YJL027C	J1269	Uncharacterized protein YJL027C	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	138																				
SPGP0G01920	154.926750299509	-2.25709451639109	0.244550267557912	-9.22957287649088	2.71713202734121e-20	9.05144606608039e-19	S_cerevisiae	SPGP0G01920	P00360	P00360	G3P1_YEAST	TDH1 GPD1 SSS2 YJL052W J1154	TDH1	GPD1 SSS2	YJL052W	J1154	Glyceraldehyde-3-phosphate dehydrogenase 1 (GAPDH 1) (EC 1.2.1.12)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	332	1.2.1.12	gluconeogenesis [GO:0006094]; glycolytic process [GO:0006096]	glyceraldehyde-3-phosphate dehydrogenase (NAD+) (phosphorylating) activity [GO:0004365]; melatonin binding [GO:1904408]; NAD binding [GO:0051287]; NADP binding [GO:0050661]	cytosol [GO:0005829]; fungal-type cell wall [GO:0009277]; lipid droplet [GO:0005811]; mitochondrion [GO:0005739]; plasma membrane [GO:0005886]		CATALYTIC ACTIVITY: Reaction=D-glyceraldehyde 3-phosphate + NAD(+) + phosphate = (2R)-3-phospho-glyceroyl phosphate + H(+) + NADH; Xref=Rhea:RHEA:10300, ChEBI:CHEBI:15378, ChEBI:CHEBI:43474, ChEBI:CHEBI:57540, ChEBI:CHEBI:57604, ChEBI:CHEBI:57945, ChEBI:CHEBI:59776; EC=1.2.1.12; Evidence={ECO:0000255|PROSITE-ProRule:PRU10009};					PATHWAY: Carbohydrate degradation; glycolysis; pyruvate from D-glyceraldehyde 3-phosphate: step 1/5.				SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:11502169}.			SUBUNIT: Homotetramer.		
SPGP0G01940	11889.0261227173	1.63445157730131	0.21079240716683	7.7538446439759	8.91513853624532e-15	1.58082329309039e-13	S_cerevisiae	SPGP0G01940	P47045	P47045	TIM54_YEAST	TIM54 YJL054W J1150	TIM54		YJL054W	J1150	Mitochondrial import inner membrane translocase subunit TIM54	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	478		protein insertion into mitochondrial inner membrane [GO:0045039]; protein transmembrane transport [GO:0071806]		cytosol [GO:0005829]; integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]; mitochondrial intermembrane space [GO:0005758]; mitochondrion [GO:0005739]; TIM22 mitochondrial import inner membrane insertion complex [GO:0042721]	FUNCTION: Essential component of the TIM22 complex, a complex that mediates the import and insertion of multi-pass transmembrane proteins into the mitochondrial inner membrane. The TIM22 complex forms a twin-pore translocase that uses the membrane potential as external driving force. Its precise function within the TIM22 complex is unclear. {ECO:0000269|PubMed:10637294, ECO:0000269|PubMed:11864609, ECO:0000269|PubMed:9412462}.										SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000269|PubMed:10397776, ECO:0000269|PubMed:10637294, ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:9412462}; Single-pass membrane protein {ECO:0000269|PubMed:10397776, ECO:0000269|PubMed:10637294, ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:9412462}. Note=Import into inner membrane protein requires TOM70 function.		"TRANSMEM 33..49;  /note=""Helical"";  /evidence=""ECO:0000255"""	SUBUNIT: Component of the TIM22 complex, whose core is composed of TIM18, TIM22 and TIM54, associated with the peripheral proteins MRS5/TIM12 and the 70 kDa heterohexamer composed of TIM9 and TIM10 (or TIM8 and TIM13). {ECO:0000269|PubMed:10637294, ECO:0000269|PubMed:10648604, ECO:0000269|PubMed:12637749}.		
SPGP0G01950	9976.67573213667	1.90813903745601	0.24229929566565	7.87513241511464	3.40382172279947e-15	6.2687050061557e-14	S_cerevisiae	SPGP0G01950	P47044	P47044	YJF5_YEAST	YJL055W J1148			YJL055W	J1148	LOG family protein YJL055W	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	245		cytokinin biosynthetic process [GO:0009691]; response to purine-containing compound [GO:0014074]	hydrolase activity, hydrolyzing N-glycosyl compounds [GO:0016799]	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]																
SPGP0G01980	430.790822835218	-1.05577504036127	0.152353247173216	-6.92978364393454	4.21484730636146e-12	5.20523700203535e-11	S_cerevisiae	SPGP0G01980	P47041	P47041	BIT61_YEAST	BIT61 YJL058C J1141	BIT61		YJL058C	J1141	Target of rapamycin complex 2 subunit BIT61 (TORC2 subunit BIT61) (61 kDa binding partner of TOR2 protein)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	543		establishment or maintenance of actin cytoskeleton polarity [GO:0030950]; fungal-type cell wall organization [GO:0031505]; regulation of cell growth [GO:0001558]; TORC2 signaling [GO:0038203]		cell periphery [GO:0071944]; cytoplasm [GO:0005737]; plasma membrane [GO:0005886]; TORC2 complex [GO:0031932]; vacuolar membrane [GO:0005774]	FUNCTION: Component of TORC2, which regulates cell cycle-dependent polarization of the actin-cytoskeleton and cell wall integrity. TORC2 controls polarity of the actin cytoskeleton, which is required for orienting the secretory pathway toward discrete growth sites, via the RHO1/PKC1/MAPK cell integrity pathway. {ECO:0000269|PubMed:14736892}.										SUBCELLULAR LOCATION: Cell membrane; Peripheral membrane protein; Cytoplasmic side. Vacuole membrane {ECO:0000305}; Peripheral membrane protein {ECO:0000305}; Cytoplasmic side {ECO:0000305}.			SUBUNIT: The target of rapamycin complex 2 (TORC2) is composed of at least AVO1, AVO2, BIT61, LST8, TOR2 and TSC11. TORC2 likely forms a homodimer. Contrary to TORC1, TORC2 does not bind to and is not sensitive to FKBP-rapamycin. {ECO:0000269|PubMed:14736892}.	P32600	
SPGP0G02110	86.8437734808884	1.00925920662741	0.245770477390931	4.10651115358355	4.01680074695554e-05	0.000166268760019023	S_cerevisiae	SPGP0G02110	P40359	P40359	PSF2_YEAST	PSF2 YJL072C HRF213 J1086	PSF2		YJL072C	HRF213 J1086	DNA replication complex GINS protein PSF2 (Partner of Sld five 2)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	213		DNA-dependent DNA replication [GO:0006261]; DNA duplex unwinding [GO:0032508]; double-strand break repair via break-induced replication [GO:0000727]		CMG complex [GO:0071162]; DNA replication preinitiation complex [GO:0031261]; GINS complex [GO:0000811]; nuclear replication fork [GO:0043596]; nucleus [GO:0005634]; replication fork protection complex [GO:0031298]	FUNCTION: Functions as part of the GINS complex which plays an essential role in the initiation of DNA replication by binding to DNA replication origins and facilitating the assembly of the DNA replication machinery. {ECO:0000269|PubMed:12730134}.										SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:12730134}.			SUBUNIT: Component of the GINS complex which is a heterotetramer of SLD5, PSF1, PSF2 and PSF3. Interacts with PSF1 and SLD5. {ECO:0000269|PubMed:12730134, ECO:0000269|PubMed:14690591}.	Q12488; Q12146; Q03406	
SPGP0G02180	5.84167570933086	-4.55911266209526	1.39146073107421	-3.27649394645554	0.00105104565802886	0.00328058033324131	S_cerevisiae	SPGP0G02180	P47031	P47031	IML2_YEAST	IML2 YJL082W J1007	IML2		YJL082W	J1007	Inclusion body clearance protein IML2 (Increased minichromosome loss protein 2)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	731		cellular response to misfolded protein [GO:0071218]		cytoplasm [GO:0005737]; mitochondrial outer membrane [GO:0005741]; mitochondrion [GO:0005739]; nucleus [GO:0005634]	FUNCTION: Inclusion body (IB) resident protein that interacts strongly with lipid droplet (LD) proteins. Involved in LD-mediated IB clearing after protein folding stress, probably by enabling access to the IBs of an LD-stored soluble sterol derivative that acts as chaperone in inclusion clearing. {ECO:0000269|PubMed:26004510}.										SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14562095}. Nucleus {ECO:0000269|PubMed:14562095}. Note=Localized exclusively in cytoplasmic inclusion bodies under protein folding stress conditions. {ECO:0000269|PubMed:26004510}.			SUBUNIT: Interacts with lipid droplet proteins PET10 and PDR16. {ECO:0000269|PubMed:26004510}.		
SPGP0G02260	24.9893428751134	2.03945780760361	0.430200468672079	4.74071498317727	2.12965344060974e-06	1.1258337120983e-05	S_cerevisiae	SPGP0G02260	P47026	P47026	GWT1_YEAST	GWT1 YJL091C J0916	GWT1		YJL091C	J0916	GPI-anchored wall transfer protein 1 (EC 2.3.-.-)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	490	2.3.-.-	GPI anchor biosynthetic process [GO:0006506]; protein localization to plasma membrane [GO:0072659]	glucosaminyl-phosphatidylinositol O-acyltransferase activity [GO:0032216]	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; nuclear outer membrane-endoplasmic reticulum membrane network [GO:0042175]	FUNCTION: Probable acetyltransferase, which acetylates the inositol ring of phosphatidylinositol during biosynthesis of GPI-anchor. Acetylation during GPI-anchor biosynthesis is not essential for the subsequent mannosylation and is usually removed soon after the attachment of GPIs to proteins. {ECO:0000269|PubMed:12714589, ECO:0000269|PubMed:12753194}.						PATHWAY: Glycolipid biosynthesis; glycosylphosphatidylinositol-anchor biosynthesis.				SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:12714589, ECO:0000269|PubMed:14562095}; Multi-pass membrane protein {ECO:0000269|PubMed:12714589, ECO:0000269|PubMed:14562095}.		"TRANSMEM 20..40;  /note=""Helical"";  /evidence=""ECO:0000255""; TRANSMEM 55..75;  /note=""Helical"";  /evidence=""ECO:0000255""; TRANSMEM 77..97;  /note=""Helical"";  /evidence=""ECO:0000255""; TRANSMEM 129..149;  /note=""Helical"";  /evidence=""ECO:0000255""; TRANSMEM 158..178;  /note=""Helical"";  /evidence=""ECO:0000255""; TRANSMEM 200..220;  /note=""Helical"";  /evidence=""ECO:0000255""; TRANSMEM 232..252;  /note=""Helical"";  /evidence=""ECO:0000255""; TRANSMEM 258..278;  /note=""Helical"";  /evidence=""ECO:0000255""; TRANSMEM 302..322;  /note=""Helical"";  /evidence=""ECO:0000255""; TRANSMEM 357..377;  /note=""Helical"";  /evidence=""ECO:0000255""; TRANSMEM 391..411;  /note=""Helical"";  /evidence=""ECO:0000255""; TRANSMEM 436..456;  /note=""Helical"";  /evidence=""ECO:0000255""; TRANSMEM 461..481;  /note=""Helical"";  /evidence=""ECO:0000255"""			
